,day_counter,0,1,2,3,4,5,6
2018-09-13,3177,60,5,3,9,,21.0,
2018-09-14,3178,58,5,3,9,,21.0,
2018-09-15,3179,59,5,3,9,,21.0,
2018-09-16,3180,60,5,3,9,,21.0,
2018-09-17,3181,58,5,3,9,,22.0,
2018-09-18,3182,58,5,3,9,,22.0,
2018-09-19,3183,59,5,3,9,,22.0,
2018-09-20,3184,60,9,3,9,,,25.0
2018-09-21,3185,58,9,3,9,,,25.0
2018-09-22,3186,58,9,3,9,,,25.0
2018-09-23,3187,56,11,,9,,,25.0
2018-09-24,3188,57,11,,9,,,25.0
2018-09-25,3189,58,11,,9,,,24.0
2018-09-26,3190,58,11,,9,,,25.0
2018-09-27,3191,58,11,,9,,,25.0
2018-09-28,3192,57,11,,9,,,25.0
2018-09-29,3193,57,11,,9,,,25.0
2018-09-30,3194,57,11,,9,,,25.0
2018-10-01,3195,57,11,,9,,,25.0
2018-10-02,3196,57,11,,9,,,25.0
2018-10-03,3197,55,11,,9,,,24.0
2018-10-04,3198,55,11,,9,,,24.0
2018-10-05,3199,55,11,,8,,,24.0
2018-10-06,3200,55,11,,8,,,24.0
2018-10-07,3201,55,11,,8,,,24.0
2018-10-08,3202,55,11,,8,,,24.0
2018-10-09,3203,54,11,,8,,,24.0
2018-10-10,3204,56,10,,8,,,24.0
2018-10-11,3205,56,10,,8,,,24.0
2018-10-12,3206,56,10,,8,,,24.0
2018-10-13,3207,56,10,,8,,,24.0
2018-10-14,3208,56,10,,8,,,24.0
2018-10-15,3209,56,10,,8,,,24.0
2018-10-16,3210,56,10,,8,,,26.0
2018-10-17,3211,57,10,,8,,,26.0
2018-10-18,3212,58,10,,8,,,27.0
2018-10-19,3213,60,10,,8,,,27.0
2018-10-20,3214,60,10,,8,,,27.0
2018-10-21,3215,60,10,,8,,,27.0
2018-10-22,3216,62,10,,8,,,27.0
2018-10-23,3217,62,10,,8,,,27.0
2018-10-24,3218,61,10,,8,,,27.0
2018-10-25,3219,62,10,,8,,,27.0
2018-10-26,3220,62,10,,8,,,27.0
2018-10-27,3221,62,10,,8,,,27.0
2018-10-28,3222,62,10,,8,,,27.0
2018-10-29,3223,62,10,,8,,,27.0
2018-10-30,3224,59,8,4,8,,,27.0
2018-10-31,3225,59,8,4,8,,,27.0
2018-11-01,3226,58,10,4,8,,,27.0
2018-11-02,3227,57,10,4,8,,,28.0
2018-11-03,3228,57,10,4,8,,,28.0
2018-11-04,3229,57,10,4,8,,,28.0
2018-11-05,3230,57,11,4,8,,,28.0
2018-11-06,3231,57,11,4,5,,,28.0
2018-11-07,3232,58,9,4,5,,,28.0
2018-11-08,3233,58,9,4,5,,,28.0
2018-11-09,3234,58,9,4,5,,,28.0
2018-11-10,3235,57,9,8,,,,28.0
2018-11-11,3236,58,9,8,,,,28.0
2018-11-12,3237,58,7,8,,,,28.0
2018-11-13,3238,58,7,8,,,,28.0
2018-11-14,3239,58,7,8,,,,28.0
2018-11-15,3240,58,7,8,,,,28.0
2018-11-16,3241,54,9,8,,,,28.0
2018-11-17,3242,54,9,8,,,,28.0
2018-11-18,3243,54,9,8,,,,28.0
2018-11-19,3244,54,9,8,,,,28.0
2018-11-20,3245,54,9,8,,,,28.0
2018-11-21,3246,54,9,8,,,,28.0
2018-11-22,3247,54,9,8,,,,28.0
2018-11-23,3248,54,9,8,,,,28.0
2018-11-24,3249,55,9,8,,,,26.0
2018-11-25,3250,55,9,8,,,,26.0
2018-11-26,3251,55,9,8,,,,26.0
2018-11-27,3252,55,9,8,,,,26.0
2018-11-28,3253,55,9,8,,,,26.0
2018-11-29,3254,56,9,8,,,,26.0
2018-11-30,3255,55,9,8,,,,26.0
2018-12-01,3256,55,9,8,,,,26.0
2018-12-02,3257,55,9,8,,,,26.0
2018-12-03,3258,55,7,11,,,,25.0
2018-12-04,3259,55,7,11,,,,25.0
2018-12-05,3260,54,7,11,,,,25.0
2018-12-06,3261,54,7,11,,,,25.0
2018-12-07,3262,54,7,11,,,,25.0
2018-12-08,3263,51,7,11,,,,25.0
2018-12-09,3264,51,7,11,,,,25.0
2018-12-10,3265,51,7,11,,,,25.0
2018-12-11,3266,52,7,11,,,,25.0
2018-12-12,3267,52,7,11,,,,25.0
2018-12-13,3268,52,7,11,,,,25.0
2018-12-14,3269,53,7,11,,,,25.0
2018-12-15,3270,53,7,11,,,,25.0
2018-12-16,3271,53,7,11,,,,25.0
2018-12-17,3272,54,7,11,,,,24.0
2018-12-18,3273,54,7,11,,,,24.0
2018-12-19,3274,54,7,11,,,,24.0
2018-12-20,3275,55,5,10,,,,24.0
2018-12-21,3276,56,5,10,,,,24.0
2018-12-22,3277,56,5,10,,,,24.0
2018-12-23,3278,56,5,10,,,,24.0
2018-12-24,3279,56,5,10,,,,24.0
2018-12-25,3280,56,5,10,,,,24.0
2018-12-26,3281,56,5,10,,,,24.0
2018-12-27,3282,56,5,10,,,,24.0
2018-12-28,3283,56,5,10,,,,24.0
2018-12-29,3284,56,5,10,,,,24.0
2018-12-30,3285,56,5,10,,,,24.0
2018-12-31,3286,56,5,10,,,,24.0
2019-01-01,3287,56,5,10,,,,24.0
2019-01-02,3288,57,3,10,,,,22.0
2019-01-03,3289,55,3,10,,,,22.0
2019-01-04,3290,55,3,10,,,,21.0
2019-01-05,3291,55,3,10,,,,21.0
2019-01-06,3292,55,3,10,,,,21.0
2019-01-07,3293,55,3,10,,,,21.0
2019-01-08,3294,55,3,10,,,,20.0
2019-01-09,3295,55,3,10,,,,19.0
2019-01-10,3296,57,3,10,,,,19.0
2019-01-11,3297,57,3,10,,,,19.0
2019-01-12,3298,57,3,10,,,,19.0
2019-01-13,3299,55,3,10,,,,19.0
2019-01-14,3300,55,3,10,,,,18.0
2019-01-15,3301,55,3,10,,,,17.0
2019-01-16,3302,55,3,10,,,,17.0
2019-01-17,3303,53,3,10,,,,18.0
2019-01-18,3304,53,3,10,,,,18.0
2019-01-19,3305,53,3,10,,,,18.0
2019-01-20,3306,53,3,10,,,,18.0
2019-01-21,3307,52,3,10,,,,18.0
2019-01-22,3308,52,3,10,,,,19.0
2019-01-23,3309,50,3,10,,,,20.0
2019-01-24,3310,50,3,10,,,,20.0
2019-01-25,3311,49,3,10,,,,20.0
2019-01-26,3312,49,3,10,,,,20.0
2019-01-27,3313,49,3,10,,,,20.0
2019-01-28,3314,48,6,6,,,,20.0
2019-01-29,3315,49,6,6,,,,20.0
2019-01-30,3316,49,6,6,,,,20.0
2019-01-31,3317,48,6,6,,,,19.0
2019-02-01,3318,47,6,6,,,,19.0
2019-02-02,3319,47,6,6,,,,19.0
2019-02-03,3320,47,6,6,,,,19.0
2019-02-04,3321,47,6,6,,,,19.0
2019-02-05,3322,46,6,6,,,,19.0
2019-02-06,3323,46,6,6,,,,19.0
2019-02-07,3324,46,6,6,,,,19.0
2019-02-08,3325,46,6,6,,,,19.0
2019-02-09,3326,46,6,6,,,,19.0
2019-02-10,3327,46,6,6,,,,19.0
2019-02-11,3328,45,6,6,,,,19.0
2019-02-12,3329,47,3,6,,,,19.0
2019-02-13,3330,47,3,6,,,,19.0
2019-02-14,3331,47,5,3,,,,18.0
2019-02-15,3332,48,5,3,,,,18.0
2019-02-16,3333,48,5,3,,,,18.0
2019-02-17,3334,48,5,3,,,,18.0
2019-02-18,3335,50,5,3,,,,17.0
2019-02-19,3336,50,5,3,,,,17.0
2019-02-20,3337,46,7,3,,,,17.0
2019-02-21,3338,45,7,3,,,,18.0
2019-02-22,3339,45,7,3,,,,18.0
2019-02-23,3340,45,7,3,,,,18.0
2019-02-24,3341,45,7,3,,,,18.0
2019-02-25,3342,54,7,3,,,,20.0
2019-02-26,3343,63,5,3,,,,20.0
2019-02-27,3344,46,25,3,,,,21.0
2019-02-28,3345,46,25,3,,,,21.0
2019-03-01,3346,48,23,3,,,,21.0
2019-03-02,3347,47,23,3,,,,21.0
2019-03-03,3348,47,23,3,,,,21.0
2019-03-04,3349,47,23,3,,,,21.0
2019-03-05,3350,47,23,3,,,,21.0
2019-03-06,3351,46,23,3,,,,21.0
2019-03-07,3352,47,22,3,,,,20.0
2019-03-08,3353,47,22,3,,,,20.0
2019-03-09,3354,47,22,3,,,,20.0
2019-03-10,3355,47,22,3,,,,20.0
2019-03-11,3356,48,21,3,,,,19.0
2019-03-12,3357,49,16,3,,,,22.0
2019-03-13,3358,49,15,3,,,,23.0
2019-03-14,3359,51,15,3,,,,24.0
2019-03-15,3360,51,15,3,,,,25.0
2019-03-16,3361,52,15,3,,,,25.0
2019-03-17,3362,52,15,3,,,,25.0
2019-03-18,3363,51,15,3,,,,25.0
2019-03-19,3364,51,15,3,,,,25.0
2019-03-20,3365,51,15,3,,,,25.0
2019-03-21,3366,49,15,3,,,,25.0
2019-03-22,3367,49,14,3,,,,24.0
2019-03-23,3368,49,13,3,,,,24.0
2019-03-24,3369,49,13,3,,,,24.0
2019-03-25,3370,51,12,3,,,,25.0
2019-03-26,3371,51,10,3,,,,26.0
2019-03-27,3372,50,10,3,,,,26.0
2019-03-28,3373,49,9,3,,,,26.0
2019-03-29,3374,50,9,3,,,,26.0
2019-03-30,3375,51,9,3,,,,26.0
2019-03-31,3376,51,9,3,,,,26.0
2019-04-01,3377,52,9,3,,,,27.0
2019-04-02,3378,51,9,3,,,,27.0
2019-04-03,3379,51,9,3,,,,26.0
2019-04-04,3380,50,9,3,,,,26.0
2019-04-05,3381,49,9,3,,,,26.0
2019-04-06,3382,49,9,3,,,,26.0
2019-04-07,3383,49,9,3,,,,26.0
2019-04-08,3384,48,9,3,,,,25.0
2019-04-09,3385,47,9,3,,,,25.0
2019-04-10,3386,45,9,3,,,,25.0
2019-04-11,3387,45,9,3,,,,25.0
2019-04-12,3388,45,9,3,,,,25.0
2019-04-13,3389,45,9,3,,,,25.0
2019-04-14,3390,45,9,3,,,,25.0
2019-04-15,3391,45,9,3,,,,27.0
2019-04-16,3392,46,9,3,,,,27.0
2019-04-17,3393,45,9,3,,,,27.0
2019-04-18,3394,45,9,3,,,,26.0
2019-04-19,3395,47,9,3,,,,26.0
2019-04-20,3396,47,9,3,,,,26.0
2019-04-21,3397,47,9,3,,,,26.0
2019-04-22,3398,47,9,3,,,,26.0
2019-04-23,3399,47,8,3,,,,25.0
2019-04-24,3400,48,8,3,,,,25.0
2019-04-25,3401,47,8,3,,,,24.0
2019-04-26,3402,47,8,3,,,,24.0
2019-04-27,3403,47,8,3,,,,24.0
2019-04-28,3404,47,8,3,,,,24.0
2019-04-29,3405,47,8,3,,,,24.0
2019-04-30,3406,46,8,3,,,,25.0
2019-05-01,3407,46,8,3,,,,25.0
2019-05-02,3408,46,8,3,,,,25.0
2019-05-03,3409,47,8,3,,,,24.0
2019-05-04,3410,47,8,3,,,,24.0
2019-05-05,3411,48,8,3,,,,24.0
2019-05-06,3412,48,8,3,,,24.0,
2019-05-07,3413,49,6,3,,,24.0,
2019-05-08,3414,49,6,3,,,24.0,
2019-05-09,3415,50,6,3,,,24.0,
2019-05-10,3416,49,6,3,,,24.0,
2019-05-11,3417,49,6,3,,,24.0,
2019-05-12,3418,49,6,3,,,24.0,
2019-05-13,3419,48,5,3,,,25.0,
2019-05-14,3420,48,5,3,,,25.0,
2019-05-15,3421,50,5,3,,,24.0,
2019-05-16,3422,49,5,3,,,25.0,
2019-05-17,3423,50,5,3,,,25.0,
2019-05-18,3424,50,5,3,,,25.0,
2019-05-19,3425,50,5,3,,,25.0,
2019-05-20,3426,50,5,3,,,25.0,
2019-05-21,3427,48,5,3,,,25.0,
2019-05-22,3428,48,7,3,,,25.0,
2019-05-23,3429,48,7,3,,,25.0,
2019-05-24,3430,47,6,3,,,25.0,
2019-05-25,3431,47,6,3,,,25.0,
2019-05-26,3432,47,6,3,,,25.0,
2019-05-27,3433,49,4,3,,,25.0,
2019-05-28,3434,47,9,3,,,24.0,
2019-05-29,3435,46,9,3,,,25.0,
2019-05-30,3436,48,11,3,,,25.0,
2019-05-31,3437,49,14,,,,25.0,
2019-06-01,3438,50,14,,,,25.0,
2019-06-02,3439,51,14,,,,25.0,
2019-06-03,3440,50,14,,,,23.0,
2019-06-04,3441,50,14,,,,23.0,
2019-06-05,3442,50,14,,,,23.0,
2019-06-06,3443,48,15,,,,23.0,
2019-06-07,3444,49,17,,,,22.0,
2019-06-08,3445,49,17,,,,22.0,
2019-06-09,3446,49,17,,,,22.0,
2019-06-10,3447,49,17,,,,22.0,
2019-06-11,3448,50,14,,,,21.0,
2019-06-12,3449,52,14,,,,21.0,
2019-06-13,3450,53,15,,,,20.0,
2019-06-14,3451,53,15,,,,20.0,
2019-06-15,3452,52,15,,,,20.0,
2019-06-16,3453,52,15,,,,20.0,
2019-06-17,3454,52,15,,,,20.0,
2019-06-18,3455,51,15,,,,18.0,
2019-06-19,3456,51,4,12,,,18.0,
2019-06-20,3457,51,4,13,,,18.0,
2019-06-21,3458,51,4,17,,,18.0,
2019-06-22,3459,50,2,18,,,18.0,
2019-06-23,3460,50,2,18,,,18.0,
2019-06-24,3461,51,,19,,,18.0,
2019-06-25,3462,50,,19,,,18.0,
2019-06-26,3463,51,,20,,,18.0,
2019-06-27,3464,50,,20,,,18.0,
2019-06-28,3465,50,,20,,,18.0,
2019-06-29,3466,49,,19,,,18.0,
2019-06-30,3467,49,,19,,,18.0,
2019-07-01,3468,48,,19,,,18.0,
2019-07-02,3469,49,,19,,,18.0,
2019-07-03,3470,48,,20,,,19.0,
2019-07-04,3471,48,,20,,,19.0,
2019-07-05,3472,49,,22,,,19.0,
2019-07-06,3473,49,,23,,,19.0,
2019-07-07,3474,49,,23,,,19.0,
2019-07-08,3475,50,,22,,,18.0,
2019-07-09,3476,49,,22,,,18.0,
2019-07-10,3477,48,,21,,,,18.0
2019-07-11,3478,47,,23,,,,18.0
2019-07-12,3479,47,,23,,,,18.0
2019-07-13,3480,47,,23,,,,18.0
2019-07-14,3481,47,,23,,,,18.0
2019-07-15,3482,46,,23,,,16.0,
2019-07-16,3483,46,,21,,,16.0,
2019-07-17,3484,45,,22,,,16.0,
2019-07-18,3485,47,,22,,,16.0,
2019-07-19,3486,47,,23,,,16.0,
2019-07-20,3487,47,,23,,,16.0,
2019-07-21,3488,47,,23,,,16.0,
2019-07-22,3489,47,,23,,,16.0,
2019-07-23,3490,45,,,25,,16.0,
2019-07-24,3491,44,,,25,,16.0,
2019-07-25,3492,43,,,27,,16.0,
2019-07-26,3493,43,,,27,,16.0,
2019-07-27,3494,42,,,28,,16.0,
2019-07-28,3495,42,,,28,,16.0,
2019-07-29,3496,43,,27,,,13.0,
2019-07-30,3497,43,,26,,,13.0,
2019-07-31,3498,44,,26,,,13.0,
2019-08-01,3499,44,,,27,,13.0,
2019-08-02,3500,45,,,29,,13.0,
2019-08-03,3501,45,,,29,,13.0,
2019-08-04,3502,45,,,29,,13.0,
2019-08-05,3503,44,,,30,,11.0,
2019-08-06,3504,43,,,32,,11.0,
2019-08-07,3505,43,,,32,,11.0,
2019-08-08,3506,43,,,34,,11.0,
2019-08-09,3507,43,,,36,,11.0,
2019-08-10,3508,44,,,35,,11.0,
2019-08-11,3509,44,,,35,,11.0,
2019-08-12,3510,44,,,37,,10.0,
2019-08-13,3511,48,,,38,,10.0,
2019-08-14,3512,49,,,38,,10.0,
2019-08-15,3513,49,,,36,9,,
2019-08-16,3514,49,,,,46,,
2019-08-17,3515,49,,,,45,,
2019-08-18,3516,49,,,,45,,
2019-08-19,3517,49,,,,47,,
2019-08-20,3518,49,,,,51,,
2019-08-21,3519,49,,,,51,,
2019-08-22,3520,47,,,,53,,
2019-08-23,3521,47,,,,53,,
2019-08-24,3522,47,,,,53,,
2019-08-25,3523,47,,,,53,,
2019-08-26,3524,45,,,,52,,
2019-08-27,3525,46,,,,53,,
2019-08-28,3526,47,,,,52,,
2019-08-29,3527,47,,,,52,,
2019-08-30,3528,47,,,,52,,
2019-08-31,3529,47,,,,52,,
2019-09-01,3530,47,,,,52,,
2019-09-02,3531,47,,,,51,,
2019-09-03,3532,47,,,8,42,,
2019-09-04,3533,48,,,8,42,,
2019-09-05,3534,47,,,8,42,,
2019-09-06,3535,46,,,8,44,,
2019-09-07,3536,46,,,8,44,,
2019-09-08,3537,45,,,8,42,,
2019-09-09,3538,45,,,8,42,,
2019-09-10,3539,45,,,8,42,,
2019-09-11,3540,45,,,8,44,,
2019-09-12,3541,46,,,8,45,,
2019-09-13,3542,47,,,8,45,,
2019-09-14,3543,48,,,8,44,,
2019-09-15,3544,48,,,8,44,,
2019-09-16,3545,47,,,8,43,,
2019-09-17,3546,49,,,8,43,,
2019-09-18,3547,49,,,8,43,,
2019-09-19,3548,52,,,8,44,,
2019-09-20,3549,51,,,8,44,,
2019-09-21,3550,51,,,8,44,,
2019-09-22,3551,51,,,8,44,,
2019-09-23,3552,50,,,8,45,,
2019-09-24,3553,50,,,8,43,,
2019-09-25,3554,50,,,8,43,,
2019-09-26,3555,51,,,8,43,,
2019-09-27,3556,52,,,8,45,,
2019-09-28,3557,53,,,8,45,,
2019-09-29,3558,53,,,8,45,,
2019-09-30,3559,53,,,9,45,,
2019-10-01,3560,53,,,9,45,,
2019-10-02,3561,52,,,7,46,,
2019-10-03,3562,54,,,6,47,,
2019-10-04,3563,54,,,6,47,,
2019-10-05,3564,54,,,6,47,,
2019-10-06,3565,54,,,6,47,,
2019-10-07,3566,52,2,,5,47,,
2019-10-08,3567,52,2,,5,47,,
2019-10-09,3568,52,2,,5,47,,
2019-10-10,3569,52,2,,5,47,,
2019-10-11,3570,52,2,,5,47,,
2019-10-12,3571,52,2,,5,47,,
2019-10-13,3572,52,2,,5,47,,
2019-10-14,3573,53,2,,5,46,,
2019-10-15,3574,54,2,,5,47,,
2019-10-16,3575,55,2,,5,47,,
2019-10-17,3576,55,2,,5,47,,
2019-10-18,3577,55,2,,4,47,,
2019-10-19,3578,56,2,,4,47,,
2019-10-20,3579,56,2,,4,47,,
2019-10-21,3580,54,2,3,,48,,
2019-10-22,3581,55,2,3,,47,,
2019-10-23,3582,55,2,3,,47,,
2019-10-24,3583,55,,6,,47,,
2019-10-25,3584,55,,6,,47,,
2019-10-26,3585,55,,6,46,,,
2019-10-27,3586,55,,6,46,,,
2019-10-28,3587,54,2,3,46,,,
2019-10-29,3588,55,2,3,46,,,
2019-10-30,3589,56,2,3,45,,,
2019-10-31,3590,57,2,3,45,,,
2019-11-01,3591,55,2,3,45,,,
2019-11-02,3592,55,2,3,45,,,
2019-11-03,3593,55,2,3,45,,,
2019-11-04,3594,55,2,3,45,,,
2019-11-05,3595,55,2,3,45,,,
2019-11-06,3596,55,2,3,43,,,
2019-11-07,3597,56,2,3,43,,,
2019-11-08,3598,56,2,3,44,,,
2019-11-09,3599,56,2,3,44,,,
2019-11-10,3600,56,2,3,44,,,
2019-11-11,3601,56,2,3,44,,,
2019-11-12,3602,55,2,3,43,,,
2019-11-13,3603,55,2,3,43,,,
2019-11-14,3604,55,2,3,43,,,
2019-11-15,3605,55,2,3,43,,,
2019-11-16,3606,55,2,3,43,,,
2019-11-17,3607,55,2,3,43,,,
2019-11-18,3608,58,2,3,42,,,
2019-11-19,3609,59,2,3,42,,,
2019-11-20,3610,59,2,3,42,,,
2019-11-21,3611,59,7,,42,,,
2019-11-22,3612,59,7,,41,,,
2019-11-23,3613,59,7,,41,,,
2019-11-24,3614,59,7,,41,,,
2019-11-25,3615,59,7,,40,,,
2019-11-26,3616,60,7,,40,,,
2019-11-27,3617,60,7,,38,,,
2019-11-28,3618,61,4,4,37,,,
2019-11-29,3619,61,4,4,37,,,
2019-11-30,3620,62,4,4,35,,,
2019-12-01,3621,62,4,4,35,,,
2019-12-02,3622,62,4,5,35,,,
2019-12-03,3623,61,4,5,35,,,
2019-12-04,3624,61,4,5,36,,,
2019-12-05,3625,61,4,5,36,,,
2019-12-06,3626,62,4,5,35,,,
2019-12-07,3627,62,4,5,35,,,
2019-12-08,3628,62,4,5,35,,,
2019-12-09,3629,58,2,8,35,,,
2019-12-10,3630,59,2,8,34,,,
2019-12-11,3631,60,2,8,34,,,
2019-12-12,3632,60,2,9,33,,,
2019-12-13,3633,61,2,11,32,,,
2019-12-14,3634,62,2,11,32,,,
2019-12-15,3635,62,2,11,32,,,
2019-12-16,3636,61,2,11,30,,,
2019-12-17,3637,61,2,11,30,,,
2019-12-18,3638,60,2,10,30,,,
2019-12-19,3639,71,4,10,30,,,
2019-12-20,3640,70,4,10,30,,,
2019-12-21,3641,70,4,10,30,,,
2019-12-22,3642,70,4,10,30,,,
2019-12-23,3643,71,4,9,29,,,
2019-12-24,3644,72,4,9,29,,,
2019-12-25,3645,72,4,9,29,,,
2019-12-26,3646,72,4,9,28,,,
2019-12-27,3647,73,4,9,28,,,
2019-12-28,3648,73,4,9,28,,,
2019-12-29,3649,73,4,9,28,,,
2019-12-30,3650,73,4,9,28,,,
2019-12-31,3651,73,4,9,28,,,
