,day_counter,0,1,2,3,4,5,6,7
2015-08-03,2040,283,85,10,27,,,,
2015-08-04,2041,284,87,10,27,,,,
2015-08-05,2042,284,89,10,33,,,,
2015-08-06,2043,285,91,10,33,,,,
2015-08-07,2044,286,91,10,33,,,,
2015-08-08,2045,288,91,10,33,,,,
2015-08-09,2046,288,91,10,33,,,,
2015-08-10,2047,288,91,10,33,,,,
2015-08-11,2048,289,93,10,34,,,,
2015-08-12,2049,288,55,51,34,,,,
2015-08-13,2050,288,55,51,34,,,,
2015-08-14,2051,289,55,51,35,,,,
2015-08-15,2052,291,55,51,35,,,,
2015-08-16,2053,291,55,51,35,,,,
2015-08-17,2054,288,57,53,35,,,,
2015-08-18,2055,284,55,56,39,,,,
2015-08-19,2056,284,55,56,39,,,,
2015-08-20,2057,286,55,58,39,,,,
2015-08-21,2058,287,55,58,39,,,,
2015-08-22,2059,287,55,58,39,,,,
2015-08-23,2060,287,55,58,39,,,,
2015-08-24,2061,287,55,59,39,,,,
2015-08-25,2062,288,55,58,39,,,,
2015-08-26,2063,288,55,58,39,,,,
2015-08-27,2064,286,55,58,41,,,,
2015-08-28,2065,287,55,58,41,,,,
2015-08-29,2066,287,55,58,41,,,,
2015-08-30,2067,287,55,58,41,,,,
2015-08-31,2068,287,55,58,41,,,,
2015-09-01,2069,287,55,58,41,,,,
2015-09-02,2070,286,53,61,40,,,,
2015-09-03,2071,286,53,61,40,,,,
2015-09-04,2072,286,53,61,40,,,,
2015-09-05,2073,286,53,61,40,,,,
2015-09-06,2074,285,53,61,40,,,,
2015-09-07,2075,286,53,61,39,,,,
2015-09-08,2076,286,53,61,39,,,,
2015-09-09,2077,286,53,61,39,,,,
2015-09-10,2078,286,53,61,39,,,,
2015-09-11,2079,286,53,61,39,,,,
2015-09-12,2080,287,53,60,39,,,,
2015-09-13,2081,287,53,60,39,,,,
2015-09-14,2082,285,55,61,39,,,,
2015-09-15,2083,285,55,61,39,,,,
2015-09-16,2084,285,55,61,39,,,,
2015-09-17,2085,284,55,63,39,,,,
2015-09-18,2086,283,55,63,39,,,,
2015-09-19,2087,283,55,63,39,,,,
2015-09-20,2088,283,55,63,39,,,,
2015-09-21,2089,282,55,64,39,,,,
2015-09-22,2090,281,55,65,39,,,,
2015-09-23,2091,284,55,65,39,,,,
2015-09-24,2092,285,55,65,39,,,,
2015-09-25,2093,285,54,65,39,,,,
2015-09-26,2094,285,54,65,39,,,,
2015-09-27,2095,285,54,65,39,,,,
2015-09-28,2096,283,54,65,39,,,,
2015-09-29,2097,283,54,65,39,,,,
2015-09-30,2098,283,54,65,39,,,,
2015-10-01,2099,283,54,65,39,,,,
2015-10-02,2100,283,54,65,39,,,,
2015-10-03,2101,283,54,65,39,,,,
2015-10-04,2102,283,54,65,39,,,,
2015-10-05,2103,285,54,65,38,,,,
2015-10-06,2104,286,54,65,38,,,,
2015-10-07,2105,285,54,67,38,,,,
2015-10-08,2106,285,54,67,38,,,,
2015-10-09,2107,286,54,67,38,,,,
2015-10-10,2108,286,54,67,38,,,,
2015-10-11,2109,285,54,68,38,,,,
2015-10-12,2110,285,54,68,38,,,,
2015-10-13,2111,285,54,68,38,,,,
2015-10-14,2112,284,54,68,38,,,,
2015-10-15,2113,284,54,68,38,,,,
2015-10-16,2114,285,54,68,38,,,,
2015-10-17,2115,285,54,68,38,,,,
2015-10-18,2116,285,54,68,38,,,,
2015-10-19,2117,284,56,68,38,,,,
2015-10-20,2118,283,57,69,38,,,,
2015-10-21,2119,280,59,54,61,,,,
2015-10-22,2120,280,61,54,61,,,,
2015-10-23,2121,280,61,53,62,,,,
2015-10-24,2122,280,61,53,62,,,,
2015-10-25,2123,280,61,53,62,,,,
2015-10-26,2124,280,61,53,62,,,,
2015-10-27,2125,280,63,53,62,,,,
2015-10-28,2126,281,63,53,62,,,,
2015-10-29,2127,281,63,53,63,,,,
2015-10-30,2128,281,63,53,63,,,,
2015-10-31,2129,281,63,53,63,,,,
2015-11-01,2130,279,59,59,63,,,,
2015-11-02,2131,279,59,59,63,,,,
2015-11-03,2132,278,59,59,38,27,,,
2015-11-04,2133,278,59,59,38,29,,,
2015-11-05,2134,278,59,59,38,29,,,
2015-11-06,2135,277,59,59,38,29,,,
2015-11-07,2136,278,59,59,38,29,,,
2015-11-08,2137,279,59,59,38,29,,,
2015-11-09,2138,279,59,59,38,29,,,
2015-11-10,2139,276,59,53,38,38,,,
2015-11-11,2140,277,59,53,38,38,,,
2015-11-12,2141,278,59,53,38,38,,,
2015-11-13,2142,279,59,53,38,38,,,
2015-11-14,2143,279,59,53,38,38,,,
2015-11-15,2144,279,59,53,38,38,,,
2015-11-16,2145,278,59,53,38,38,,,
2015-11-17,2146,279,59,53,38,38,,,
2015-11-18,2147,278,61,53,38,38,,,
2015-11-19,2148,280,61,53,38,38,,,
2015-11-20,2149,281,61,53,38,38,,,
2015-11-21,2150,281,61,53,38,38,,,
2015-11-22,2151,281,61,53,38,38,,,
2015-11-23,2152,281,61,53,38,38,,,
2015-11-24,2153,282,61,53,38,38,,,
2015-11-25,2154,283,61,53,38,38,,,
2015-11-26,2155,283,63,53,38,38,,,
2015-11-27,2156,283,63,53,38,38,,,
2015-11-28,2157,283,63,53,38,38,,,
2015-11-29,2158,283,63,53,38,38,,,
2015-11-30,2159,284,61,53,38,38,,,
2015-12-01,2160,284,61,53,38,38,,,
2015-12-02,2161,285,59,53,38,38,,,
2015-12-03,2162,284,59,53,38,39,,,
2015-12-04,2163,284,59,53,38,39,,,
2015-12-05,2164,284,59,53,38,39,,,
2015-12-06,2165,284,59,53,38,39,,,
2015-12-07,2166,284,59,53,38,39,,,
2015-12-08,2167,284,59,53,38,39,,,
2015-12-09,2168,284,59,53,38,39,,,
2015-12-10,2169,284,59,53,38,39,,,
2015-12-11,2170,284,59,53,37,40,,,
2015-12-12,2171,284,59,53,37,40,,,
2015-12-13,2172,284,59,53,37,40,,,
2015-12-14,2173,282,59,54,37,40,,,
2015-12-15,2174,282,59,54,37,40,,,
2015-12-16,2175,283,59,54,37,40,,,
2015-12-17,2176,284,59,54,37,40,,,
2015-12-18,2177,283,59,55,37,40,,,
2015-12-19,2178,283,59,55,37,40,,,
2015-12-20,2179,283,59,55,37,40,,,
2015-12-21,2180,288,59,55,36,40,,,
2015-12-22,2181,288,59,55,36,40,,,
2015-12-23,2182,288,59,55,36,40,,,
2015-12-24,2183,288,59,55,36,40,,,
2015-12-25,2184,288,59,55,36,40,,,
2015-12-26,2185,288,59,55,36,40,,,
2015-12-27,2186,288,59,55,36,40,,,
2015-12-28,2187,289,59,55,36,40,,,
2015-12-29,2188,287,63,55,36,40,,,
2015-12-30,2189,287,67,55,36,40,,,
2015-12-31,2190,287,67,55,36,40,,,
2016-01-01,2191,286,67,55,36,40,,,
2016-01-02,2192,285,67,55,36,,40.0,,
2016-01-03,2193,285,67,55,36,,40.0,,
2016-01-04,2194,285,67,55,36,,40.0,,
2016-01-05,2195,285,72,55,36,,40.0,,
2016-01-06,2196,284,64,64,36,,40.0,,
2016-01-07,2197,285,59,70,36,,40.0,,
2016-01-08,2198,285,59,71,36,,40.0,,
2016-01-09,2199,285,59,71,36,,40.0,,
2016-01-10,2200,285,59,71,36,,40.0,,
2016-01-11,2201,284,59,71,36,,39.0,,
2016-01-12,2202,283,59,71,36,,39.0,,
2016-01-13,2203,282,59,71,37,,39.0,,
2016-01-14,2204,282,59,71,38,,39.0,,
2016-01-15,2205,281,59,73,38,,39.0,,
2016-01-16,2206,281,59,73,38,,39.0,,
2016-01-17,2207,281,59,73,38,,39.0,,
2016-01-18,2208,281,59,73,38,,39.0,,
2016-01-19,2209,276,66,68,38,,43.0,,
2016-01-20,2210,277,66,68,38,,45.0,,
2016-01-21,2211,277,66,68,38,,44.0,,
2016-01-22,2212,278,66,68,38,,44.0,,
2016-01-23,2213,278,66,68,38,,44.0,,
2016-01-24,2214,278,66,68,38,,44.0,,
2016-01-25,2215,278,66,68,38,,44.0,,
2016-01-26,2216,277,66,68,38,,45.0,,
2016-01-27,2217,276,66,68,38,,45.0,,
2016-01-28,2218,276,66,68,38,,45.0,,
2016-01-29,2219,275,66,68,38,,46.0,,
2016-01-30,2220,275,66,68,38,,46.0,,
2016-01-31,2221,275,66,68,38,,46.0,,
2016-02-01,2222,275,66,68,38,,46.0,,
2016-02-02,2223,275,66,68,38,,46.0,,
2016-02-03,2224,276,66,68,38,,46.0,,
2016-02-04,2225,276,66,68,38,,46.0,,
2016-02-05,2226,277,66,68,38,,46.0,,
2016-02-06,2227,277,66,68,38,,46.0,,
2016-02-07,2228,277,66,68,38,,46.0,,
2016-02-08,2229,277,66,68,38,,46.0,,
2016-02-09,2230,277,66,68,38,,46.0,,
2016-02-10,2231,277,66,68,37,,46.0,,
2016-02-11,2232,277,66,68,37,,46.0,,
2016-02-12,2233,277,66,68,37,,46.0,,
2016-02-13,2234,277,66,68,37,,46.0,,
2016-02-14,2235,277,66,68,37,,46.0,,
2016-02-15,2236,276,68,68,36,,46.0,,
2016-02-16,2237,276,68,68,36,,46.0,,
2016-02-17,2238,276,68,68,36,,46.0,,
2016-02-18,2239,276,68,68,36,,46.0,,
2016-02-19,2240,276,68,68,36,,46.0,,
2016-02-20,2241,276,68,68,36,,46.0,,
2016-02-21,2242,276,68,68,36,,46.0,,
2016-02-22,2243,276,68,68,36,,46.0,,
2016-02-23,2244,276,68,68,36,,46.0,,
2016-02-24,2245,276,68,68,36,,46.0,,
2016-02-25,2246,277,70,65,34,,46.0,,
2016-02-26,2247,277,70,65,34,,46.0,,
2016-02-27,2248,277,70,65,34,,46.0,,
2016-02-28,2249,277,70,65,34,,46.0,,
2016-02-29,2250,278,70,65,34,,46.0,,
2016-03-01,2251,278,70,65,34,,46.0,,
2016-03-02,2252,278,70,65,34,,46.0,,
2016-03-03,2253,278,70,65,34,,46.0,,
2016-03-04,2254,278,70,64,34,,46.0,,
2016-03-05,2255,278,70,64,34,,46.0,,
2016-03-06,2256,278,70,64,34,,46.0,,
2016-03-07,2257,278,70,64,34,,46.0,,
2016-03-08,2258,278,70,64,34,,46.0,,
2016-03-09,2259,280,68,64,34,,46.0,,
2016-03-10,2260,280,68,64,34,,46.0,,
2016-03-11,2261,280,68,64,34,,46.0,,
2016-03-12,2262,280,68,64,34,,46.0,,
2016-03-13,2263,279,70,64,34,,46.0,,
2016-03-14,2264,279,70,64,34,,46.0,,
2016-03-15,2265,279,70,64,34,,46.0,,
2016-03-16,2266,279,70,64,34,,46.0,,
2016-03-17,2267,278,70,64,34,,47.0,,
2016-03-18,2268,278,70,64,34,,48.0,,
2016-03-19,2269,278,70,64,34,,48.0,,
2016-03-20,2270,278,70,64,34,,48.0,,
2016-03-21,2271,278,70,64,34,,48.0,,
2016-03-22,2272,278,70,64,34,,48.0,,
2016-03-23,2273,278,70,64,34,,48.0,,
2016-03-24,2274,279,69,64,34,,48.0,,
2016-03-25,2275,278,69,64,34,,48.0,,
2016-03-26,2276,278,69,64,34,,48.0,,
2016-03-27,2277,278,69,64,34,,48.0,,
2016-03-28,2278,277,69,64,35,,48.0,,
2016-03-29,2279,277,69,64,35,,48.0,,
2016-03-30,2280,277,69,64,35,,48.0,,
2016-03-31,2281,278,67,64,35,,49.0,,
2016-04-01,2282,278,67,64,35,,49.0,,
2016-04-02,2283,278,67,64,35,,49.0,,
2016-04-03,2284,278,67,64,35,,49.0,,
2016-04-04,2285,277,67,64,35,,51.0,,
2016-04-05,2286,277,67,64,35,,51.0,,
2016-04-06,2287,277,67,64,35,,51.0,,
2016-04-07,2288,277,67,64,35,,51.0,,
2016-04-08,2289,277,67,64,35,,51.0,,
2016-04-09,2290,277,67,64,35,,51.0,,
2016-04-10,2291,277,67,64,35,,51.0,,
2016-04-11,2292,277,67,64,35,,51.0,,
2016-04-12,2293,277,67,64,35,,51.0,,
2016-04-13,2294,275,67,64,35,,51.0,,
2016-04-14,2295,273,67,64,35,,51.0,,
2016-04-15,2296,273,67,64,35,,51.0,,
2016-04-16,2297,273,67,64,35,,51.0,,
2016-04-17,2298,273,67,64,35,,51.0,,
2016-04-18,2299,273,62,53,52,,51.0,,
2016-04-19,2300,273,62,53,52,,51.0,,
2016-04-20,2301,272,62,53,52,,,52.0,
2016-04-21,2302,271,62,53,52,,,52.0,
2016-04-22,2303,271,62,53,52,,,52.0,
2016-04-23,2304,271,62,53,52,,,52.0,
2016-04-24,2305,271,62,53,52,,,52.0,
2016-04-25,2306,273,61,53,52,,,52.0,
2016-04-26,2307,273,61,53,51,,,52.0,
2016-04-27,2308,272,61,53,52,,,52.0,
2016-04-28,2309,272,61,53,51,,,52.0,
2016-04-29,2310,272,61,53,51,,,52.0,
2016-04-30,2311,272,61,53,51,,,52.0,
2016-05-01,2312,273,61,53,51,,,52.0,
2016-05-02,2313,273,61,53,51,,,52.0,
2016-05-03,2314,277,61,53,51,,,52.0,
2016-05-04,2315,277,61,53,51,,,53.0,
2016-05-05,2316,277,61,53,51,,,53.0,
2016-05-06,2317,277,61,53,51,,,53.0,
2016-05-07,2318,277,61,53,51,,,53.0,
2016-05-08,2319,277,61,53,51,,,53.0,
2016-05-09,2320,277,61,53,51,,,53.0,
2016-05-10,2321,278,61,53,50,,,53.0,
2016-05-11,2322,278,61,53,50,,,53.0,
2016-05-12,2323,278,61,53,50,,,54.0,
2016-05-13,2324,278,61,53,50,,,53.0,
2016-05-14,2325,278,61,53,50,,,53.0,
2016-05-15,2326,278,61,53,50,,,53.0,
2016-05-16,2327,274,63,53,50,,,53.0,
2016-05-17,2328,274,63,53,50,,,53.0,
2016-05-18,2329,273,65,53,50,,,53.0,
2016-05-19,2330,273,65,53,50,,,53.0,
2016-05-20,2331,273,67,53,49,,,53.0,
2016-05-21,2332,273,67,53,49,,,53.0,
2016-05-22,2333,273,67,53,49,,,53.0,
2016-05-23,2334,273,67,53,49,,,53.0,
2016-05-24,2335,273,67,53,49,,,53.0,
2016-05-25,2336,273,67,53,49,,,53.0,
2016-05-26,2337,274,67,53,49,,,53.0,
2016-05-27,2338,274,68,53,49,,,53.0,
2016-05-28,2339,274,68,53,49,,,53.0,
2016-05-29,2340,274,68,53,49,,,53.0,
2016-05-30,2341,274,68,53,49,,,53.0,
2016-05-31,2342,274,68,53,49,,,53.0,
2016-06-01,2343,274,68,53,49,,,53.0,
2016-06-02,2344,274,68,53,49,,,53.0,
2016-06-03,2345,274,68,53,49,,,53.0,
2016-06-04,2346,274,68,53,49,,,53.0,
2016-06-05,2347,274,68,53,49,,,53.0,
2016-06-06,2348,273,68,52,49,,,53.0,
2016-06-07,2349,272,68,52,49,,,53.0,
2016-06-08,2350,273,68,52,49,,,53.0,
2016-06-09,2351,273,68,52,49,,,53.0,
2016-06-10,2352,273,68,52,49,,,53.0,
2016-06-11,2353,273,68,52,49,,,53.0,
2016-06-12,2354,273,68,52,49,,,53.0,
2016-06-13,2355,273,68,52,49,,,53.0,
2016-06-14,2356,273,68,52,49,,,53.0,
2016-06-15,2357,273,68,52,49,,,53.0,
2016-06-16,2358,274,68,52,49,,,53.0,
2016-06-17,2359,275,68,51,49,,,53.0,
2016-06-18,2360,276,68,51,49,,,53.0,
2016-06-19,2361,276,68,51,49,,,53.0,
2016-06-20,2362,274,68,51,49,,,53.0,
2016-06-21,2363,274,68,51,49,,,53.0,
2016-06-22,2364,274,68,51,49,,,53.0,
2016-06-23,2365,274,68,51,49,,,53.0,
2016-06-24,2366,274,68,51,49,,,53.0,
2016-06-25,2367,274,68,51,49,,,53.0,
2016-06-26,2368,274,68,51,49,,,53.0,
2016-06-27,2369,274,68,51,49,,,52.0,
2016-06-28,2370,274,68,51,49,,,52.0,
2016-06-29,2371,274,68,51,49,,,52.0,
2016-06-30,2372,273,68,51,49,,,52.0,
2016-07-01,2373,275,68,51,49,,,52.0,
2016-07-02,2374,275,68,51,49,,,52.0,
2016-07-03,2375,275,68,51,49,,,52.0,
2016-07-04,2376,275,68,51,49,,,52.0,
2016-07-05,2377,276,66,51,49,,,52.0,
2016-07-06,2378,275,68,51,49,,,52.0,
2016-07-07,2379,274,70,51,49,,,52.0,
2016-07-08,2380,274,70,51,49,,,52.0,
2016-07-09,2381,274,70,51,49,,,52.0,
2016-07-10,2382,274,70,51,49,,,52.0,
2016-07-11,2383,274,70,51,49,,,52.0,
2016-07-12,2384,274,70,51,49,,,52.0,
2016-07-13,2385,274,70,51,49,,,52.0,
2016-07-14,2386,273,70,51,49,,,52.0,
2016-07-15,2387,273,70,51,49,,,52.0,
2016-07-16,2388,273,70,51,49,,,52.0,
2016-07-17,2389,273,70,51,49,,,52.0,
2016-07-18,2390,273,70,51,49,,,52.0,
2016-07-19,2391,273,70,51,49,,,52.0,
2016-07-20,2392,272,70,51,49,,,52.0,
2016-07-21,2393,272,70,51,49,,,52.0,
2016-07-22,2394,272,70,51,49,,,52.0,
2016-07-23,2395,272,70,51,49,,,52.0,
2016-07-24,2396,272,70,51,49,,,52.0,
2016-07-25,2397,272,70,51,49,,,52.0,
2016-07-26,2398,271,73,47,49,,,52.0,
2016-07-27,2399,271,73,47,49,,,52.0,
2016-07-28,2400,271,73,47,49,,,52.0,
2016-07-29,2401,271,73,47,49,,,52.0,
2016-07-30,2402,271,73,47,49,,,52.0,
2016-07-31,2403,271,73,47,49,,,52.0,
2016-08-01,2404,271,73,47,49,,,52.0,
2016-08-02,2405,272,73,47,49,,,52.0,
2016-08-03,2406,272,73,47,49,,,52.0,
2016-08-04,2407,272,73,47,49,,,52.0,
2016-08-05,2408,272,73,47,49,,,52.0,
2016-08-06,2409,272,73,47,49,,,52.0,
2016-08-07,2410,272,73,47,49,,,52.0,
2016-08-08,2411,272,73,47,49,,,52.0,
2016-08-09,2412,271,73,47,49,,,52.0,
2016-08-10,2413,271,73,47,49,,,52.0,
2016-08-11,2414,271,73,47,49,,,52.0,
2016-08-12,2415,271,73,47,49,,,52.0,
2016-08-13,2416,271,73,47,49,,,52.0,
2016-08-14,2417,271,73,47,49,,,52.0,
2016-08-15,2418,271,73,47,49,,,52.0,
2016-08-16,2419,270,73,47,49,,,52.0,
2016-08-17,2420,270,73,47,49,,,52.0,
2016-08-18,2421,270,73,47,49,,,52.0,
2016-08-19,2422,271,73,47,49,,,51.0,
2016-08-20,2423,271,73,47,49,,,51.0,
2016-08-21,2424,271,73,47,49,,,51.0,
2016-08-22,2425,271,73,47,49,,,51.0,
2016-08-23,2426,271,73,47,49,,,51.0,
2016-08-24,2427,272,73,47,49,,,51.0,
2016-08-25,2428,272,73,47,49,,,51.0,
2016-08-26,2429,272,73,47,49,,,51.0,
2016-08-27,2430,272,73,47,49,,,51.0,
2016-08-28,2431,272,73,47,49,,,51.0,
2016-08-29,2432,272,73,47,49,,,51.0,
2016-08-30,2433,273,73,47,49,,,51.0,
2016-08-31,2434,273,73,47,49,,,51.0,
2016-09-01,2435,273,73,47,49,,,51.0,
2016-09-02,2436,273,73,47,49,,,51.0,
2016-09-03,2437,273,73,47,49,,,51.0,
2016-09-04,2438,273,73,47,49,,,51.0,
2016-09-05,2439,273,73,47,49,,,51.0,
2016-09-06,2440,273,73,47,49,,,51.0,
2016-09-07,2441,272,73,47,49,,,51.0,
2016-09-08,2442,272,73,47,49,,,51.0,
2016-09-09,2443,273,73,47,49,,,53.0,
2016-09-10,2444,273,73,47,49,,,53.0,
2016-09-11,2445,273,73,47,49,,,53.0,
2016-09-12,2446,275,73,47,49,,,53.0,
2016-09-13,2447,275,73,47,49,,,53.0,
2016-09-14,2448,276,73,46,49,,,53.0,
2016-09-15,2449,276,73,46,49,,,53.0,
2016-09-16,2450,279,73,46,49,,,53.0,
2016-09-17,2451,280,73,46,49,,,53.0,
2016-09-18,2452,280,73,46,49,,,53.0,
2016-09-19,2453,280,73,46,49,,,53.0,
2016-09-20,2454,280,73,58,36,,,54.0,
2016-09-21,2455,279,73,58,36,,,55.0,
2016-09-22,2456,279,73,58,36,,,55.0,
2016-09-23,2457,278,73,59,36,,,55.0,
2016-09-24,2458,278,73,59,36,,,55.0,
2016-09-25,2459,278,73,59,36,,,55.0,
2016-09-26,2460,278,73,59,36,,,55.0,
2016-09-27,2461,278,73,59,36,,,55.0,
2016-09-28,2462,278,73,59,36,,,55.0,
2016-09-29,2463,278,73,59,36,,,55.0,
2016-09-30,2464,278,73,59,36,,,55.0,
2016-10-01,2465,279,73,59,36,,,55.0,
2016-10-02,2466,279,73,59,36,,,55.0,
2016-10-03,2467,280,73,59,36,,,55.0,
2016-10-04,2468,280,73,59,36,,,56.0,
2016-10-05,2469,280,73,59,36,,,56.0,
2016-10-06,2470,280,73,59,36,,,56.0,
2016-10-07,2471,280,73,59,36,,,56.0,
2016-10-08,2472,280,73,59,36,,,56.0,
2016-10-09,2473,280,73,59,36,,,56.0,
2016-10-10,2474,278,73,59,36,,,57.0,
2016-10-11,2475,278,73,59,36,,,57.0,
2016-10-12,2476,278,73,59,36,,,57.0,
2016-10-13,2477,278,73,59,36,,,57.0,
2016-10-14,2478,278,73,59,36,,,57.0,
2016-10-15,2479,278,73,59,36,,,57.0,
2016-10-16,2480,278,73,59,36,,,57.0,
2016-10-17,2481,282,68,59,36,,,57.0,
2016-10-18,2482,283,67,59,36,,,57.0,
2016-10-19,2483,285,67,59,36,,,57.0,
2016-10-20,2484,284,67,59,36,,,58.0,
2016-10-21,2485,285,67,59,36,,,58.0,
2016-10-22,2486,285,67,59,36,,,58.0,
2016-10-23,2487,285,67,59,36,,,58.0,
2016-10-24,2488,285,67,59,36,,,58.0,
2016-10-25,2489,285,67,59,36,,,57.0,
2016-10-26,2490,285,67,59,36,,,57.0,
2016-10-27,2491,285,67,59,36,,,57.0,
2016-10-28,2492,285,67,59,36,,,57.0,
2016-10-29,2493,285,67,59,36,,,57.0,
2016-10-30,2494,285,67,59,36,,,57.0,
2016-10-31,2495,285,67,59,36,,,57.0,
2016-11-01,2496,285,67,59,36,,,57.0,
2016-11-02,2497,283,68,59,36,,,58.0,
2016-11-03,2498,283,68,59,36,,,58.0,
2016-11-04,2499,284,68,59,36,,,58.0,
2016-11-05,2500,284,68,59,36,,,58.0,
2016-11-06,2501,284,68,59,36,,,58.0,
2016-11-07,2502,284,68,59,36,,,58.0,
2016-11-08,2503,284,68,58,36,,,58.0,
2016-11-09,2504,284,68,58,36,,,58.0,
2016-11-10,2505,284,68,58,36,,,58.0,
2016-11-11,2506,285,68,58,36,,,58.0,
2016-11-12,2507,285,68,58,36,,,58.0,
2016-11-13,2508,285,68,58,36,,,58.0,
2016-11-14,2509,285,68,58,36,,,58.0,
2016-11-15,2510,286,68,58,36,,,58.0,
2016-11-16,2511,284,70,58,36,,,59.0,
2016-11-17,2512,283,70,58,36,,,61.0,
2016-11-18,2513,284,70,58,36,,,62.0,
2016-11-19,2514,284,70,58,36,,,62.0,
2016-11-20,2515,284,70,58,36,,,62.0,
2016-11-21,2516,283,68,62,36,,,65.0,
2016-11-22,2517,282,68,62,36,,,65.0,
2016-11-23,2518,282,68,62,36,,,66.0,
2016-11-24,2519,283,68,62,36,,,66.0,
2016-11-25,2520,283,68,62,36,,,66.0,
2016-11-26,2521,283,68,62,36,,,66.0,
2016-11-27,2522,284,68,62,36,,,66.0,
2016-11-28,2523,284,68,62,36,,,66.0,
2016-11-29,2524,284,68,62,36,,,66.0,
2016-11-30,2525,283,68,61,36,,,66.0,
2016-12-01,2526,283,68,61,36,,,66.0,
2016-12-02,2527,284,68,61,36,,,66.0,
2016-12-03,2528,285,68,61,36,,,66.0,
2016-12-04,2529,285,68,61,36,,,66.0,
2016-12-05,2530,285,68,61,36,,,66.0,
2016-12-06,2531,285,68,61,36,,,66.0,
2016-12-07,2532,285,68,61,36,,,66.0,
2016-12-08,2533,285,68,60,36,,,66.0,
2016-12-09,2534,285,68,60,36,,,66.0,
2016-12-10,2535,285,68,60,36,,,66.0,
2016-12-11,2536,285,68,60,36,,,66.0,
2016-12-12,2537,285,68,60,36,,,66.0,
2016-12-13,2538,285,68,60,36,,,66.0,
2016-12-14,2539,285,68,60,36,,,66.0,
2016-12-15,2540,285,68,60,36,,,66.0,
2016-12-16,2541,286,66,59,36,,,66.0,
2016-12-17,2542,286,66,59,36,,,66.0,
2016-12-18,2543,286,66,59,36,,,66.0,
2016-12-19,2544,286,66,59,36,,,66.0,
2016-12-20,2545,288,66,59,36,,,66.0,
2016-12-21,2546,287,72,70,18,,,67.0,
2016-12-22,2547,286,72,70,18,,,68.0,
2016-12-23,2548,286,72,70,18,,,69.0,
2016-12-24,2549,286,72,70,18,,,69.0,
2016-12-25,2550,286,72,70,18,,,69.0,
2016-12-26,2551,287,72,69,18,,,70.0,
2016-12-27,2552,288,72,69,18,,,70.0,
2016-12-28,2553,287,72,69,18,,,70.0,
2016-12-29,2554,288,70,69,18,,,69.0,
2016-12-30,2555,288,70,69,18,,,69.0,
2016-12-31,2556,288,70,69,18,,,69.0,
2017-01-01,2557,288,70,69,18,,,69.0,
2017-01-02,2558,288,70,69,18,,,69.0,
2017-01-03,2559,288,70,69,18,,,69.0,
2017-01-04,2560,289,68,69,18,,,70.0,
2017-01-05,2561,289,68,69,18,,,71.0,
2017-01-06,2562,289,68,69,18,,,74.0,
2017-01-07,2563,289,68,69,18,,,74.0,
2017-01-08,2564,289,68,69,18,,,74.0,
2017-01-09,2565,289,68,69,18,,,76.0,
2017-01-10,2566,289,68,69,18,,,79.0,
2017-01-11,2567,288,68,69,18,,,80.0,
2017-01-12,2568,286,70,69,18,,,81.0,
2017-01-13,2569,286,70,69,18,,,82.0,
2017-01-14,2570,286,70,69,18,,,82.0,
2017-01-15,2571,286,70,69,18,,,82.0,
2017-01-16,2572,286,70,69,18,,,82.0,
2017-01-17,2573,286,70,69,18,,,82.0,
2017-01-18,2574,287,70,69,18,,,79.0,
2017-01-19,2575,287,70,69,18,,,80.0,
2017-01-20,2576,287,70,69,18,,,81.0,
2017-01-21,2577,287,70,69,18,,,81.0,
2017-01-22,2578,287,70,69,18,,,82.0,
2017-01-23,2579,287,70,69,18,,,82.0,
2017-01-24,2580,288,70,70,18,,,83.0,
2017-01-25,2581,287,72,70,18,,,84.0,
2017-01-26,2582,288,72,70,18,,,85.0,
2017-01-27,2583,288,72,70,18,,,85.0,
2017-01-28,2584,289,72,70,18,,,86.0,
2017-01-29,2585,289,72,70,18,,,86.0,
2017-01-30,2586,289,72,70,18,,,86.0,
2017-01-31,2587,289,72,70,18,,,86.0,
2017-02-01,2588,289,72,70,18,,,86.0,
2017-02-02,2589,289,72,70,18,,,86.0,
2017-02-03,2590,289,72,70,18,,,87.0,
2017-02-04,2591,289,72,70,18,,,87.0,
2017-02-05,2592,289,72,70,18,,,87.0,
2017-02-06,2593,289,72,70,18,,,87.0,
2017-02-07,2594,289,70,70,18,,,88.0,
2017-02-08,2595,289,70,70,18,,,88.0,
2017-02-09,2596,290,70,70,18,,,88.0,
2017-02-10,2597,290,70,70,18,,,89.0,
2017-02-11,2598,290,70,70,18,,,89.0,
2017-02-12,2599,290,70,70,18,,,89.0,
2017-02-13,2600,292,68,70,18,,,89.0,
2017-02-14,2601,293,68,69,18,,,89.0,
2017-02-15,2602,293,68,69,18,,,89.0,
2017-02-16,2603,293,68,69,18,,,89.0,
2017-02-17,2604,293,68,69,18,,,89.0,
2017-02-18,2605,293,68,69,18,,,91.0,
2017-02-19,2606,293,68,69,18,,,91.0,
2017-02-20,2607,293,68,69,18,,,91.0,
2017-02-21,2608,291,68,74,18,,,91.0,
2017-02-22,2609,291,68,74,18,,,92.0,
2017-02-23,2610,292,68,74,18,,,92.0,
2017-02-24,2611,291,69,74,18,,,94.0,
2017-02-25,2612,291,69,74,18,,,94.0,
2017-02-26,2613,292,69,74,18,,,94.0,
