,day_counter,0,1,2,3,4,5,6
2015-12-06,2165,119,27,46,11,22,,
2015-12-07,2166,119,27,46,11,22,,
2015-12-08,2167,119,27,46,11,22,,
2015-12-09,2168,118,27,56,,22,,
2015-12-10,2169,118,27,56,,22,,
2015-12-11,2170,119,27,56,,23,,
2015-12-12,2171,119,27,56,,23,,
2015-12-13,2172,119,27,56,,23,,
2015-12-14,2173,118,27,57,,23,,
2015-12-15,2174,118,27,57,,23,,
2015-12-16,2175,118,27,56,,23,,
2015-12-17,2176,119,27,56,,23,,
2015-12-18,2177,118,27,57,,23,,
2015-12-19,2178,118,27,57,,23,,
2015-12-20,2179,118,27,57,,23,,
2015-12-21,2180,120,27,57,,23,,
2015-12-22,2181,120,27,57,,23,,
2015-12-23,2182,121,25,57,,23,,
2015-12-24,2183,121,25,57,,23,,
2015-12-25,2184,121,25,57,,23,,
2015-12-26,2185,121,25,57,,23,,
2015-12-27,2186,121,25,57,,23,,
2015-12-28,2187,122,25,57,,23,,
2015-12-29,2188,121,29,57,,23,,
2015-12-30,2189,121,33,57,,23,,
2015-12-31,2190,121,33,57,,23,,
2016-01-01,2191,121,31,57,,23,,
2016-01-02,2192,122,31,57,,,23.0,
2016-01-03,2193,123,31,57,,,23.0,
2016-01-04,2194,121,31,57,,,23.0,
2016-01-05,2195,121,36,57,,,23.0,
2016-01-06,2196,120,28,66,,,23.0,
2016-01-07,2197,121,23,72,,,23.0,
2016-01-08,2198,121,23,73,,,23.0,
2016-01-09,2199,121,23,73,,,23.0,
2016-01-10,2200,121,23,73,,,23.0,
2016-01-11,2201,121,23,73,,,23.0,
2016-01-12,2202,121,23,73,,,23.0,
2016-01-13,2203,121,23,74,,,23.0,
2016-01-14,2204,122,23,75,,,22.0,
2016-01-15,2205,122,23,75,,,22.0,
2016-01-16,2206,122,23,75,,,22.0,
2016-01-17,2207,122,23,75,,,22.0,
2016-01-18,2208,122,23,75,,,22.0,
2016-01-19,2209,116,25,62,17,,23.0,
2016-01-20,2210,118,27,73,,,25.0,
2016-01-21,2211,117,27,73,,,25.0,
2016-01-22,2212,118,27,73,,,25.0,
2016-01-23,2213,118,27,73,,,25.0,
2016-01-24,2214,118,27,73,,,25.0,
2016-01-25,2215,118,27,73,,,25.0,
2016-01-26,2216,117,27,73,,,25.0,
2016-01-27,2217,117,27,73,,,25.0,
2016-01-28,2218,117,27,73,,,25.0,
2016-01-29,2219,117,27,72,,,26.0,
2016-01-30,2220,117,27,72,,,26.0,
2016-01-31,2221,117,27,72,,,26.0,
2016-02-01,2222,117,27,72,,,26.0,
2016-02-02,2223,118,25,72,,,26.0,
2016-02-03,2224,119,25,72,,,26.0,
2016-02-04,2225,118,25,72,,,26.0,
2016-02-05,2226,118,25,72,,,26.0,
2016-02-06,2227,117,25,72,,,26.0,
2016-02-07,2228,117,25,72,,,26.0,
2016-02-08,2229,118,25,72,,,26.0,
2016-02-09,2230,118,25,72,,,26.0,
2016-02-10,2231,117,25,72,,,26.0,
2016-02-11,2232,117,25,72,,,26.0,
2016-02-12,2233,117,25,72,,,26.0,
2016-02-13,2234,117,25,72,,,26.0,
2016-02-14,2235,117,25,72,,,25.0,
2016-02-15,2236,118,35,61,,,25.0,
2016-02-16,2237,118,35,61,,,25.0,
2016-02-17,2238,118,35,61,,,25.0,
2016-02-18,2239,118,35,61,,,25.0,
2016-02-19,2240,118,35,61,,,25.0,
2016-02-20,2241,118,35,61,,,25.0,
2016-02-21,2242,118,35,61,,,25.0,
2016-02-22,2243,118,35,61,,,25.0,
2016-02-23,2244,118,35,61,,,25.0,
2016-02-24,2245,118,35,61,,,25.0,
2016-02-25,2246,116,34,61,,,25.0,
2016-02-26,2247,116,34,61,,,25.0,
2016-02-27,2248,116,34,61,,,25.0,
2016-02-28,2249,116,34,61,,,25.0,
2016-02-29,2250,119,31,61,,,25.0,
2016-03-01,2251,119,31,61,,,25.0,
2016-03-02,2252,119,31,61,,,25.0,
2016-03-03,2253,120,30,61,,,25.0,
2016-03-04,2254,121,28,61,,,25.0,
2016-03-05,2255,121,28,61,,,25.0,
2016-03-06,2256,121,28,61,,,25.0,
2016-03-07,2257,123,26,61,,,25.0,
2016-03-08,2258,123,26,61,,,25.0,
2016-03-09,2259,124,24,61,,,25.0,
2016-03-10,2260,124,24,61,,,25.0,
2016-03-11,2261,124,24,61,,,25.0,
2016-03-12,2262,124,24,61,,,25.0,
2016-03-13,2263,123,26,61,,,25.0,
2016-03-14,2264,123,26,60,,,25.0,
2016-03-15,2265,123,26,60,,,25.0,
2016-03-16,2266,123,26,60,,,25.0,
2016-03-17,2267,122,26,60,,,25.0,
2016-03-18,2268,122,26,60,,,26.0,
2016-03-19,2269,122,26,60,,,26.0,
2016-03-20,2270,122,26,60,,,26.0,
2016-03-21,2271,122,26,60,,,26.0,
2016-03-22,2272,122,24,60,,,26.0,
2016-03-23,2273,121,24,60,,,26.0,
2016-03-24,2274,121,24,60,,,25.0,
2016-03-25,2275,121,24,60,,,25.0,
2016-03-26,2276,121,24,60,,,25.0,
2016-03-27,2277,121,24,60,,,25.0,
2016-03-28,2278,119,26,61,,,25.0,
2016-03-29,2279,119,26,61,,,25.0,
2016-03-30,2280,119,26,61,,,25.0,
2016-03-31,2281,119,26,61,,,26.0,
2016-04-01,2282,119,26,61,,,26.0,
2016-04-02,2283,119,26,61,,,26.0,
2016-04-03,2284,117,26,61,,,26.0,
2016-04-04,2285,114,26,61,,,28.0,
2016-04-05,2286,114,26,61,,,28.0,
2016-04-06,2287,114,26,61,,,28.0,
2016-04-07,2288,114,26,61,,,28.0,
2016-04-08,2289,114,26,61,,,28.0,
2016-04-09,2290,114,26,61,,,28.0,
2016-04-10,2291,114,26,61,,,28.0,
2016-04-11,2292,114,26,61,,,28.0,
2016-04-12,2293,114,26,61,,,28.0,
2016-04-13,2294,113,26,60,,,28.0,
2016-04-14,2295,113,26,60,,,28.0,
2016-04-15,2296,112,26,60,,,28.0,
2016-04-16,2297,112,26,60,,,28.0,
2016-04-17,2298,112,26,60,,,28.0,
2016-04-18,2299,112,15,72,,,28.0,
2016-04-19,2300,112,15,72,,,28.0,
2016-04-20,2301,112,15,72,,,,29.0
2016-04-21,2302,112,15,72,,,,28.0
2016-04-22,2303,112,15,72,,,,28.0
2016-04-23,2304,112,15,72,,,,28.0
2016-04-24,2305,112,15,72,,,,28.0
2016-04-25,2306,113,15,72,,,,28.0
2016-04-26,2307,112,15,72,,,,28.0
2016-04-27,2308,111,15,72,,,,28.0
2016-04-28,2309,111,13,72,,,,28.0
2016-04-29,2310,111,13,72,,,,28.0
2016-04-30,2311,111,13,72,,,,28.0
2016-05-01,2312,111,13,72,,,,28.0
2016-05-02,2313,109,13,72,,,,28.0
2016-05-03,2314,113,13,72,,,,28.0
2016-05-04,2315,113,13,73,,,,28.0
2016-05-05,2316,113,13,73,,,,28.0
2016-05-06,2317,113,13,72,,,,28.0
2016-05-07,2318,113,13,72,,,,28.0
2016-05-08,2319,113,13,72,,,,28.0
2016-05-09,2320,113,13,72,,,,28.0
2016-05-10,2321,115,11,72,,,,28.0
2016-05-11,2322,115,11,72,,,,28.0
2016-05-12,2323,114,11,72,,,,29.0
2016-05-13,2324,114,11,72,,,,29.0
2016-05-14,2325,114,11,72,,,,29.0
2016-05-15,2326,114,11,72,,,,29.0
2016-05-16,2327,114,11,72,,,,29.0
2016-05-17,2328,114,11,72,,,,29.0
2016-05-18,2329,113,13,71,,,,29.0
2016-05-19,2330,113,13,71,,,,29.0
2016-05-20,2331,112,15,71,,,,29.0
2016-05-21,2332,112,15,71,,,,29.0
2016-05-22,2333,112,15,71,,,,29.0
2016-05-23,2334,112,15,71,,,,29.0
2016-05-24,2335,112,15,71,,,,29.0
2016-05-25,2336,112,15,71,,,,29.0
2016-05-26,2337,113,15,71,,,,28.0
2016-05-27,2338,113,16,70,,,,28.0
2016-05-28,2339,113,16,70,,,,28.0
2016-05-29,2340,113,16,70,,,,28.0
2016-05-30,2341,114,16,68,,,,28.0
2016-05-31,2342,114,16,68,,,,28.0
2016-06-01,2343,114,16,68,,,,28.0
2016-06-02,2344,113,16,68,,,,28.0
2016-06-03,2345,113,16,68,,,,28.0
2016-06-04,2346,113,16,68,,,,28.0
2016-06-05,2347,113,16,68,,,,28.0
2016-06-06,2348,112,16,68,,,,28.0
2016-06-07,2349,112,16,68,,,,28.0
2016-06-08,2350,113,16,68,,,,28.0
2016-06-09,2351,113,16,68,,,,28.0
2016-06-10,2352,113,16,68,,,,28.0
2016-06-11,2353,113,16,68,,,,28.0
2016-06-12,2354,111,16,68,,,27.0,
2016-06-13,2355,111,16,68,,,27.0,
2016-06-14,2356,111,16,68,,,27.0,
2016-06-15,2357,111,16,68,,,27.0,
2016-06-16,2358,110,16,68,,,27.0,
2016-06-17,2359,111,16,68,,,27.0,
2016-06-18,2360,112,16,68,,,27.0,
2016-06-19,2361,112,16,68,,,27.0,
2016-06-20,2362,114,16,65,,,27.0,
2016-06-21,2363,114,16,65,,,27.0,
2016-06-22,2364,113,16,65,,,26.0,
2016-06-23,2365,113,16,65,,,26.0,
2016-06-24,2366,113,16,65,,,26.0,
2016-06-25,2367,113,16,65,,,26.0,
2016-06-26,2368,113,16,65,,,26.0,
2016-06-27,2369,113,16,65,,,26.0,
2016-06-28,2370,113,16,65,,,26.0,
2016-06-29,2371,113,16,65,,,26.0,
2016-06-30,2372,112,16,65,,,26.0,
2016-07-01,2373,114,16,65,,,26.0,
2016-07-02,2374,114,16,65,,,26.0,
2016-07-03,2375,114,16,65,,,26.0,
2016-07-04,2376,114,16,65,,,26.0,
2016-07-05,2377,113,24,56,,,26.0,
2016-07-06,2378,112,26,56,,,26.0,
2016-07-07,2379,110,28,56,,,26.0,
2016-07-08,2380,110,28,56,,,26.0,
2016-07-09,2381,110,28,56,,,26.0,
2016-07-10,2382,110,28,56,,,26.0,
2016-07-11,2383,110,28,56,,,26.0,
2016-07-12,2384,110,28,56,,,26.0,
2016-07-13,2385,110,28,56,,,26.0,
2016-07-14,2386,109,27,56,,,26.0,
2016-07-15,2387,109,27,56,,,26.0,
2016-07-16,2388,109,27,56,,,26.0,
2016-07-17,2389,109,27,56,,,26.0,
2016-07-18,2390,109,27,56,,,26.0,
2016-07-19,2391,109,27,56,,,26.0,
2016-07-20,2392,108,27,56,,,26.0,
2016-07-21,2393,108,27,56,,,26.0,
2016-07-22,2394,108,27,56,,,26.0,
2016-07-23,2395,108,27,56,,,26.0,
2016-07-24,2396,108,27,56,,,26.0,
2016-07-25,2397,108,27,56,,,26.0,
2016-07-26,2398,107,27,56,,,26.0,
2016-07-27,2399,107,27,56,,,26.0,
2016-07-28,2400,107,27,56,,,26.0,
2016-07-29,2401,107,27,56,,,26.0,
2016-07-30,2402,107,27,56,,,26.0,
2016-07-31,2403,107,27,56,,,26.0,
2016-08-01,2404,107,27,56,,,26.0,
2016-08-02,2405,106,27,55,,,26.0,
2016-08-03,2406,106,27,55,,,26.0,
2016-08-04,2407,106,27,55,,,26.0,
2016-08-05,2408,106,27,55,,,26.0,
2016-08-06,2409,108,25,55,,,26.0,
2016-08-07,2410,108,25,55,,,26.0,
2016-08-08,2411,108,25,55,,,26.0,
2016-08-09,2412,105,25,55,,,26.0,
2016-08-10,2413,105,25,55,,,26.0,
2016-08-11,2414,105,25,55,,,26.0,
2016-08-12,2415,105,25,55,,,26.0,
2016-08-13,2416,105,25,55,,,26.0,
2016-08-14,2417,105,25,55,,,26.0,
2016-08-15,2418,105,25,55,,,26.0,
2016-08-16,2419,106,23,54,,,26.0,
2016-08-17,2420,106,23,54,,,26.0,
2016-08-18,2421,106,23,54,,,26.0,
2016-08-19,2422,106,23,53,,,26.0,
2016-08-20,2423,106,23,53,,,26.0,
2016-08-21,2424,106,23,53,,,26.0,
2016-08-22,2425,106,23,53,,,26.0,
2016-08-23,2426,106,23,53,,,26.0,
2016-08-24,2427,106,23,53,,,26.0,
2016-08-25,2428,106,23,53,,,26.0,
2016-08-26,2429,106,23,53,,,26.0,
2016-08-27,2430,106,23,53,,,26.0,
2016-08-28,2431,106,23,53,,,26.0,
2016-08-29,2432,105,33,42,,,26.0,
2016-08-30,2433,106,33,42,,,25.0,
2016-08-31,2434,106,33,42,,,25.0,
2016-09-01,2435,106,33,42,,,25.0,
2016-09-02,2436,106,33,42,,,25.0,
2016-09-03,2437,106,33,42,,,25.0,
2016-09-04,2438,106,33,42,,,25.0,
2016-09-05,2439,106,33,42,,,25.0,
2016-09-06,2440,106,33,42,,,25.0,
2016-09-07,2441,105,33,42,,,25.0,
2016-09-08,2442,105,33,42,,,25.0,
2016-09-09,2443,106,33,41,,,26.0,
2016-09-10,2444,106,33,41,,,26.0,
2016-09-11,2445,106,33,41,,,26.0,
2016-09-12,2446,108,33,41,,,26.0,
2016-09-13,2447,108,33,41,,,26.0,
2016-09-14,2448,109,32,41,,,27.0,
2016-09-15,2449,108,32,41,,,27.0,
2016-09-16,2450,111,32,40,,,28.0,
2016-09-17,2451,112,32,40,,,28.0,
2016-09-18,2452,112,32,40,,,28.0,
2016-09-19,2453,112,32,40,,,28.0,
2016-09-20,2454,112,32,39,,,29.0,
2016-09-21,2455,111,32,39,,,30.0,
2016-09-22,2456,111,32,39,,,30.0,
2016-09-23,2457,110,32,40,,,29.0,
2016-09-24,2458,110,32,40,,,29.0,
2016-09-25,2459,110,32,40,,,29.0,
2016-09-26,2460,110,32,40,,,29.0,
2016-09-27,2461,110,32,40,,,29.0,
2016-09-28,2462,110,32,40,,,29.0,
2016-09-29,2463,112,32,38,,,26.0,
2016-09-30,2464,112,32,38,,,26.0,
2016-10-01,2465,113,32,38,,,26.0,
2016-10-02,2466,113,32,38,,,26.0,
2016-10-03,2467,114,32,38,,,26.0,
2016-10-04,2468,114,32,37,,,27.0,
2016-10-05,2469,114,32,37,,,27.0,
2016-10-06,2470,114,32,37,,,27.0,
2016-10-07,2471,114,32,37,,,27.0,
2016-10-08,2472,114,32,37,,,27.0,
2016-10-09,2473,114,32,37,,,27.0,
2016-10-10,2474,113,30,37,,,28.0,
2016-10-11,2475,113,30,37,,,28.0,
2016-10-12,2476,113,30,37,,,28.0,
2016-10-13,2477,113,30,37,,,28.0,
2016-10-14,2478,113,30,37,,,28.0,
2016-10-15,2479,113,30,37,,,28.0,
2016-10-16,2480,113,30,37,,,28.0,
2016-10-17,2481,113,30,37,,,28.0,
2016-10-18,2482,114,30,37,,,28.0,
2016-10-19,2483,117,28,37,,,28.0,
2016-10-20,2484,116,28,37,,,29.0,
2016-10-21,2485,116,28,37,,,29.0,
2016-10-22,2486,116,28,37,,,29.0,
2016-10-23,2487,116,28,37,,,29.0,
2016-10-24,2488,116,28,37,,,29.0,
2016-10-25,2489,115,28,37,,,28.0,
2016-10-26,2490,115,28,37,,,28.0,
2016-10-27,2491,115,28,37,,,28.0,
2016-10-28,2492,115,28,37,,,28.0,
2016-10-29,2493,116,28,37,,,28.0,
2016-10-30,2494,116,28,37,,,28.0,
2016-10-31,2495,116,28,37,,,28.0,
2016-11-01,2496,116,28,37,,,28.0,
2016-11-02,2497,114,35,31,,,29.0,
2016-11-03,2498,114,35,31,,,29.0,
2016-11-04,2499,113,35,31,,,29.0,
2016-11-05,2500,113,35,31,,,29.0,
2016-11-06,2501,113,35,31,,,29.0,
2016-11-07,2502,113,35,31,,,29.0,
2016-11-08,2503,115,35,30,,,27.0,
2016-11-09,2504,115,35,30,,,27.0,
2016-11-10,2505,115,35,30,,,27.0,
2016-11-11,2506,117,35,30,,,24.0,
2016-11-12,2507,117,35,30,,,24.0,
2016-11-13,2508,117,35,30,,,24.0,
2016-11-14,2509,117,35,30,,,24.0,
2016-11-15,2510,117,35,30,,,24.0,
2016-11-16,2511,115,36,30,,,25.0,
2016-11-17,2512,115,36,30,,,27.0,
2016-11-18,2513,116,36,30,,,28.0,
2016-11-19,2514,116,36,30,,,28.0,
2016-11-20,2515,116,36,30,,,28.0,
2016-11-21,2516,118,32,33,,,29.0,
2016-11-22,2517,118,32,32,,,29.0,
2016-11-23,2518,118,32,32,,,30.0,
2016-11-24,2519,118,32,32,,,30.0,
2016-11-25,2520,118,32,32,,,30.0,
2016-11-26,2521,118,32,32,,,30.0,
2016-11-27,2522,119,32,32,,,30.0,
2016-11-28,2523,118,32,32,,,30.0,
2016-11-29,2524,118,32,32,,,30.0,
2016-11-30,2525,117,32,32,,,30.0,
2016-12-01,2526,117,32,32,,,30.0,
2016-12-02,2527,117,32,32,,,30.0,
2016-12-03,2528,118,32,32,,,30.0,
2016-12-04,2529,118,32,32,,,30.0,
2016-12-05,2530,118,32,32,,,30.0,
2016-12-06,2531,119,30,31,,,30.0,
2016-12-07,2532,119,30,31,,,30.0,
2016-12-08,2533,119,30,31,,,30.0,
2016-12-09,2534,119,30,31,,,30.0,
2016-12-10,2535,119,30,31,,,30.0,
2016-12-11,2536,119,30,31,,,30.0,
2016-12-12,2537,119,30,31,,,30.0,
2016-12-13,2538,119,30,31,,,30.0,
2016-12-14,2539,119,30,31,,,30.0,
2016-12-15,2540,119,30,31,,,30.0,
2016-12-16,2541,118,29,31,,,30.0,
2016-12-17,2542,118,29,31,,,30.0,
2016-12-18,2543,118,29,31,,,30.0,
2016-12-19,2544,118,29,31,,,30.0,
2016-12-20,2545,120,29,31,,28,,
2016-12-21,2546,119,29,31,,29,,
2016-12-22,2547,119,29,31,,30,,
2016-12-23,2548,119,29,31,,31,,
2016-12-24,2549,119,29,31,,31,,
2016-12-25,2550,119,28,31,,31,,
2016-12-26,2551,119,28,31,,32,,
2016-12-27,2552,120,28,31,,31,,
2016-12-28,2553,120,28,31,,31,,
2016-12-29,2554,119,28,31,,31,,
2016-12-30,2555,119,28,31,,31,,
2016-12-31,2556,119,28,31,,31,,
2017-01-01,2557,119,28,31,,31,,
2017-01-02,2558,119,28,31,,31,,
2017-01-03,2559,119,28,31,,30,,
2017-01-04,2560,119,28,31,,30,,
2017-01-05,2561,119,28,32,,30,,
2017-01-06,2562,118,28,32,,34,,
2017-01-07,2563,118,28,32,,34,,
2017-01-08,2564,118,28,32,,34,,
2017-01-09,2565,118,28,32,,36,,
2017-01-10,2566,118,28,32,,39,,
2017-01-11,2567,118,28,32,,39,,
2017-01-12,2568,119,28,32,,40,,
2017-01-13,2569,119,28,32,,41,,
2017-01-14,2570,119,28,32,,41,,
2017-01-15,2571,118,28,32,,38,,
2017-01-16,2572,118,28,32,,38,,
2017-01-17,2573,118,28,32,,38,,
2017-01-18,2574,117,28,32,,38,,
2017-01-19,2575,117,28,33,,38,,
2017-01-20,2576,116,28,34,,38,,
2017-01-21,2577,116,28,34,,38,,
2017-01-22,2578,115,28,34,,38,,
2017-01-23,2579,114,28,32,,38,,
2017-01-24,2580,115,29,32,,39,,
2017-01-25,2581,114,31,32,,39,,
2017-01-26,2582,115,31,32,,40,,
2017-01-27,2583,115,31,32,,40,,
2017-01-28,2584,116,31,31,,41,,
2017-01-29,2585,116,31,31,,41,,
2017-01-30,2586,116,31,31,,41,,
2017-01-31,2587,116,31,31,,40,,
2017-02-01,2588,116,31,31,,40,,
2017-02-02,2589,116,31,31,,40,,
2017-02-03,2590,114,31,31,,41,,
2017-02-04,2591,114,31,31,,40,,
2017-02-05,2592,114,31,31,,40,,
2017-02-06,2593,114,31,31,,40,,
2017-02-07,2594,114,31,31,,41,,
2017-02-08,2595,114,31,31,,41,,
2017-02-09,2596,115,31,31,,41,,
2017-02-10,2597,114,31,31,,42,,
2017-02-11,2598,114,31,31,,42,,
2017-02-12,2599,114,31,31,,42,,
2017-02-13,2600,114,31,31,,42,,
2017-02-14,2601,115,31,31,,42,,
2017-02-15,2602,115,30,31,,41,,
2017-02-16,2603,115,30,31,,41,,
2017-02-17,2604,115,30,31,,41,,
2017-02-18,2605,115,30,31,,43,,
2017-02-19,2606,115,30,31,,43,,
2017-02-20,2607,115,30,31,,43,,
2017-02-21,2608,113,30,36,,43,,
2017-02-22,2609,113,30,36,,44,,
2017-02-23,2610,113,30,36,,44,,
2017-02-24,2611,111,30,35,,46,,
2017-02-25,2612,111,30,35,,46,,
2017-02-26,2613,112,30,34,,46,,
2017-02-27,2614,113,30,34,,46,,
2017-02-28,2615,112,30,35,,45,,
2017-03-01,2616,112,30,35,,45,,
2017-03-02,2617,111,30,38,,45,,
2017-03-03,2618,113,30,38,,45,,
2017-03-04,2619,113,30,38,,45,,
2017-03-05,2620,113,29,38,,45,,
2017-03-06,2621,115,29,38,,45,,
2017-03-07,2622,115,29,38,,45,,
2017-03-08,2623,115,29,38,,47,,
2017-03-09,2624,113,29,39,,48,,
2017-03-10,2625,115,29,42,,49,,
2017-03-11,2626,115,29,42,,49,,
2017-03-12,2627,115,29,42,,49,,
2017-03-13,2628,118,27,42,,49,,
2017-03-14,2629,118,27,42,,49,,
2017-03-15,2630,119,25,42,,50,,
2017-03-16,2631,119,25,42,,50,,
2017-03-17,2632,119,25,42,,50,,
2017-03-18,2633,120,25,41,,50,,
2017-03-19,2634,121,23,41,,50,,
2017-03-20,2635,121,23,41,,50,,
2017-03-21,2636,121,23,41,,50,,
2017-03-22,2637,123,23,41,,50,,
2017-03-23,2638,123,23,41,,50,,
2017-03-24,2639,123,23,41,,50,,
2017-03-25,2640,121,23,41,,52,,
2017-03-26,2641,122,23,41,,52,,
2017-03-27,2642,122,23,41,,52,,
2017-03-28,2643,123,23,41,,51,,
2017-03-29,2644,125,21,41,,51,,
2017-03-30,2645,126,21,41,,51,,
2017-03-31,2646,126,21,40,,51,,
2017-04-01,2647,126,21,40,,51,,
2017-04-02,2648,126,21,40,,51,,
2017-04-03,2649,126,21,40,,51,,
2017-04-04,2650,126,21,40,,51,,
2017-04-05,2651,124,24,40,,51,,
2017-04-06,2652,124,25,40,,50,,
2017-04-07,2653,126,25,40,,50,,
2017-04-08,2654,126,25,40,,50,,
2017-04-09,2655,126,25,40,,50,,
2017-04-10,2656,124,25,40,,50,,
2017-04-11,2657,124,25,40,,50,,
2017-04-12,2658,124,25,40,,50,,
2017-04-13,2659,124,25,40,,50,,
2017-04-14,2660,123,25,39,,49,,
2017-04-15,2661,123,25,39,,49,,
2017-04-16,2662,123,25,39,,49,,
2017-04-17,2663,123,25,39,,49,,
2017-04-18,2664,123,25,39,,49,,
2017-04-19,2665,120,18,49,,48,,
2017-04-20,2666,119,18,45,5,48,,
2017-04-21,2667,119,18,45,5,48,,
2017-04-22,2668,118,18,45,5,48,,
2017-04-23,2669,117,18,45,5,48,,
2017-04-24,2670,118,18,45,5,48,,
2017-04-25,2671,119,18,44,5,48,,
2017-04-26,2672,119,18,44,5,48,,
2017-04-27,2673,119,18,44,5,48,,
2017-04-28,2674,120,18,44,5,48,,
2017-04-29,2675,120,18,44,5,48,,
2017-04-30,2676,119,18,44,5,48,,
2017-05-01,2677,118,18,44,5,48,,
2017-05-02,2678,117,20,44,5,48,,
2017-05-03,2679,116,20,44,5,48,,
2017-05-04,2680,116,20,44,5,48,,
2017-05-05,2681,116,20,44,5,48,,
2017-05-06,2682,116,20,44,5,48,,
2017-05-07,2683,116,20,44,5,48,,
2017-05-08,2684,118,18,43,5,48,,
2017-05-09,2685,118,18,43,5,48,,
2017-05-10,2686,118,18,43,5,48,,
2017-05-11,2687,119,18,43,5,46,,
2017-05-12,2688,119,18,43,5,46,,
2017-05-13,2689,119,18,43,5,46,,
2017-05-14,2690,119,18,43,5,46,,
2017-05-15,2691,119,16,43,5,46,,
2017-05-16,2692,119,16,43,5,46,,
2017-05-17,2693,119,16,43,5,46,,
2017-05-18,2694,119,16,43,5,46,,
2017-05-19,2695,118,16,43,5,46,,
2017-05-20,2696,118,16,43,5,46,,
2017-05-21,2697,118,16,43,5,44,,
2017-05-22,2698,118,16,43,5,44,,
2017-05-23,2699,118,16,43,5,44,,
2017-05-24,2700,120,16,43,5,44,,
2017-05-25,2701,120,16,43,5,44,,
2017-05-26,2702,120,16,43,5,44,,
2017-05-27,2703,119,16,43,5,44,,
2017-05-28,2704,119,16,43,5,44,,
2017-05-29,2705,119,16,43,5,44,,
2017-05-30,2706,120,16,42,5,44,,
2017-05-31,2707,120,16,42,5,44,,
2017-06-01,2708,120,16,42,5,44,,
2017-06-02,2709,120,16,42,5,44,,
2017-06-03,2710,120,16,42,5,44,,
2017-06-04,2711,119,16,42,5,44,,
2017-06-05,2712,119,16,42,5,44,,
2017-06-06,2713,119,16,42,5,44,,
2017-06-07,2714,119,16,42,5,44,,
2017-06-08,2715,120,16,42,5,43,,
2017-06-09,2716,120,16,42,5,43,,
2017-06-10,2717,120,16,42,5,43,,
2017-06-11,2718,120,16,42,5,43,,
2017-06-12,2719,120,16,42,5,43,,
2017-06-13,2720,121,16,41,5,43,,
2017-06-14,2721,121,16,41,5,43,,
2017-06-15,2722,121,16,41,5,43,,
2017-06-16,2723,121,16,41,5,43,,
2017-06-17,2724,121,16,41,5,43,,
2017-06-18,2725,121,16,41,5,43,,
2017-06-19,2726,121,16,41,5,43,,
2017-06-20,2727,119,16,41,5,43,,
2017-06-21,2728,119,16,41,5,43,,
2017-06-22,2729,119,16,41,5,42,,
2017-06-23,2730,119,16,41,5,42,,
2017-06-24,2731,119,16,41,5,42,,
2017-06-25,2732,119,16,41,5,42,,
2017-06-26,2733,120,14,41,5,42,,
2017-06-27,2734,120,14,41,5,41,,
2017-06-28,2735,120,14,41,5,41,,
2017-06-29,2736,120,14,41,5,41,,
2017-06-30,2737,119,14,39,5,41,,
2017-07-01,2738,119,14,39,5,41,,
2017-07-02,2739,119,14,39,5,41,,
2017-07-03,2740,120,14,39,5,41,,
2017-07-04,2741,120,14,39,5,41,,
2017-07-05,2742,120,14,39,5,41,,
2017-07-06,2743,120,14,39,5,41,,
2017-07-07,2744,120,14,39,5,41,,
2017-07-08,2745,120,14,39,5,41,,
2017-07-09,2746,121,12,39,5,41,,
2017-07-10,2747,121,12,39,5,41,,
2017-07-11,2748,121,12,39,5,41,,
2017-07-12,2749,121,12,43,,41,,
2017-07-13,2750,121,12,43,,41,,
2017-07-14,2751,121,12,43,,41,,
2017-07-15,2752,121,12,43,,41,,
2017-07-16,2753,121,12,43,,41,,
2017-07-17,2754,121,12,43,,41,,
2017-07-18,2755,120,12,43,,41,,
2017-07-19,2756,120,12,43,,41,,
2017-07-20,2757,118,12,43,,41,,
2017-07-21,2758,118,12,43,,41,,
2017-07-22,2759,118,12,43,,41,,
2017-07-23,2760,118,12,43,,41,,
2017-07-24,2761,118,12,43,,41,,
2017-07-25,2762,118,12,42,,41,,
2017-07-26,2763,118,12,42,,41,,
2017-07-27,2764,118,11,42,,41,,
2017-07-28,2765,118,11,42,,41,,
2017-07-29,2766,118,11,42,,41,,
2017-07-30,2767,119,11,42,,41,,
2017-07-31,2768,119,11,42,,41,,
2017-08-01,2769,119,11,42,,41,,
2017-08-02,2770,119,11,42,,41,,
2017-08-03,2771,117,12,42,,41,,
2017-08-04,2772,118,12,42,,41,,
2017-08-05,2773,118,12,42,,40,,
2017-08-06,2774,118,12,42,,40,,
2017-08-07,2775,118,12,42,,40,,
2017-08-08,2776,117,12,42,,40,,
2017-08-09,2777,117,12,42,,40,,
2017-08-10,2778,117,12,42,,40,,
2017-08-11,2779,116,12,41,,39,,
2017-08-12,2780,116,12,41,,39,,
2017-08-13,2781,117,12,41,,39,,
2017-08-14,2782,118,12,41,,39,,
2017-08-15,2783,118,12,41,,39,,
2017-08-16,2784,118,12,41,,39,,
2017-08-17,2785,117,12,40,,39,,
2017-08-18,2786,118,14,36,,38,,
2017-08-19,2787,118,14,36,,38,,
2017-08-20,2788,117,14,35,,38,,
2017-08-21,2789,117,14,35,,38,,
2017-08-22,2790,116,14,35,,38,,
2017-08-23,2791,116,14,35,,38,,
