,day_counter,0,1,2,3,4,5,6,7
2015-09-22,2090,117,32,62,13,,,,
2015-09-23,2091,120,32,62,13,,,,
2015-09-24,2092,121,31,61,13,,,,
2015-09-25,2093,121,31,61,13,,,,
2015-09-26,2094,121,31,61,13,,,,
2015-09-27,2095,121,31,61,13,,,,
2015-09-28,2096,120,31,61,13,,,,
2015-09-29,2097,120,31,60,13,,,,
2015-09-30,2098,120,31,60,12,,,,
2015-10-01,2099,120,31,60,12,,,,
2015-10-02,2100,120,31,60,12,,,,
2015-10-03,2101,120,31,60,12,,,,
2015-10-04,2102,120,31,60,12,,,,
2015-10-05,2103,121,31,60,,13,,,
2015-10-06,2104,123,29,60,,13,,,
2015-10-07,2105,123,29,61,,13,,,
2015-10-08,2106,123,29,60,,13,,,
2015-10-09,2107,122,29,60,,13,,,
2015-10-10,2108,122,29,60,,13,,,
2015-10-11,2109,121,29,61,,13,,,
2015-10-12,2110,121,29,61,,13,,,
2015-10-13,2111,121,29,61,,13,,,
2015-10-14,2112,122,27,60,,13,,,
2015-10-15,2113,122,27,59,,13,,,
2015-10-16,2114,123,27,59,,13,,,
2015-10-17,2115,124,27,59,,13,,,
2015-10-18,2116,124,27,59,,13,,,
2015-10-19,2117,123,29,59,,13,,,
2015-10-20,2118,122,28,60,,13,,,
2015-10-21,2119,121,27,52,17,13,,,
2015-10-22,2120,120,29,52,17,13,,,
2015-10-23,2121,120,29,52,18,13,,,
2015-10-24,2122,120,29,52,18,13,,,
2015-10-25,2123,120,29,52,18,13,,,
2015-10-26,2124,120,27,52,18,13,,,
2015-10-27,2125,120,29,52,18,13,,,
2015-10-28,2126,120,29,52,18,13,,,
2015-10-29,2127,119,29,52,19,13,,,
2015-10-30,2128,119,29,52,19,13,,,
2015-10-31,2129,119,29,52,19,13,,,
2015-11-01,2130,118,25,56,19,13,,,
2015-11-02,2131,119,23,56,18,13,,,
2015-11-03,2132,117,23,56,,33,,,
2015-11-04,2133,117,23,56,,34,,,
2015-11-05,2134,117,23,56,,34,,,
2015-11-06,2135,117,23,56,,34,,,
2015-11-07,2136,118,23,56,,34,,,
2015-11-08,2137,119,23,56,,34,,,
2015-11-09,2138,119,23,56,,34,,,
2015-11-10,2139,116,23,56,,37,,,
2015-11-11,2140,117,23,56,,37,,,
2015-11-12,2141,118,23,56,,37,,,
2015-11-13,2142,117,23,56,,37,,,
2015-11-14,2143,117,23,56,,37,,,
2015-11-15,2144,116,23,56,,37,,,
2015-11-16,2145,117,23,56,,37,,,
2015-11-17,2146,118,23,56,,36,,,
2015-11-18,2147,117,25,56,,36,,,
2015-11-19,2148,119,25,56,,36,,,
2015-11-20,2149,120,25,56,,36,,,
2015-11-21,2150,120,25,56,,36,,,
2015-11-22,2151,120,25,56,,36,,,
2015-11-23,2152,120,25,56,,36,,,
2015-11-24,2153,120,25,56,,36,,,
2015-11-25,2154,121,25,56,,36,,,
2015-11-26,2155,121,27,56,,36,,,
2015-11-27,2156,121,27,56,,36,,,
2015-11-28,2157,121,27,56,,36,,,
2015-11-29,2158,121,27,56,,36,,,
2015-11-30,2159,118,27,56,,36,,,
2015-12-01,2160,117,27,56,,36,,,
2015-12-02,2161,117,27,56,,36,,,
2015-12-03,2162,117,27,56,,36,,,
2015-12-04,2163,117,27,56,,36,,,
2015-12-05,2164,117,27,56,,36,,,
2015-12-06,2165,117,27,56,,36,,,
2015-12-07,2166,117,27,56,,36,,,
2015-12-08,2167,117,27,56,,36,,,
2015-12-09,2168,116,27,49,,41,,,
2015-12-10,2169,116,27,49,,41,,,
2015-12-11,2170,116,27,48,,42,,,
2015-12-12,2171,116,27,47,,42,,,
2015-12-13,2172,116,27,47,,42,,,
2015-12-14,2173,116,27,47,,40,,,
2015-12-15,2174,116,27,47,,40,,,
2015-12-16,2175,116,25,47,,40,,,
2015-12-17,2176,116,25,47,,40,,,
2015-12-18,2177,115,25,48,,40,,,
2015-12-19,2178,115,25,48,,40,,,
2015-12-20,2179,115,25,48,,40,,,
2015-12-21,2180,120,25,47,,40,,,
2015-12-22,2181,120,25,47,,40,,,
2015-12-23,2182,120,25,47,,39,,,
2015-12-24,2183,120,25,47,,39,,,
2015-12-25,2184,120,25,47,,39,,,
2015-12-26,2185,119,25,47,,39,,,
2015-12-27,2186,119,24,47,,39,,,
2015-12-28,2187,120,24,47,,39,,,
2015-12-29,2188,119,28,47,,39,,,
2015-12-30,2189,119,32,47,,39,,,
2015-12-31,2190,119,32,47,,39,,,
2016-01-01,2191,118,32,47,,38,,,
2016-01-02,2192,119,32,47,,37,,,
2016-01-03,2193,120,32,47,,37,,,
2016-01-04,2194,119,32,47,,37,,,
2016-01-05,2195,119,37,47,,37,,,
2016-01-06,2196,118,29,56,,37,,,
2016-01-07,2197,119,24,62,,37,,,
2016-01-08,2198,119,24,63,,37,,,
2016-01-09,2199,119,24,63,,37,,,
2016-01-10,2200,119,24,63,,37,,,
2016-01-11,2201,119,24,62,,37,,,
2016-01-12,2202,119,24,62,,37,,,
2016-01-13,2203,118,24,62,,38,,,
2016-01-14,2204,119,24,62,,39,,,
2016-01-15,2205,117,24,64,,39,,,
2016-01-16,2206,117,24,64,,39,,,
2016-01-17,2207,117,24,64,,39,,,
2016-01-18,2208,117,24,64,,39,,,
2016-01-19,2209,112,24,48,17,43,,,
2016-01-20,2210,113,24,48,17,45,,,
2016-01-21,2211,113,24,48,17,45,,,
2016-01-22,2212,114,24,48,17,45,,,
2016-01-23,2213,114,24,48,17,45,,,
2016-01-24,2214,114,24,48,17,45,,,
2016-01-25,2215,114,24,48,17,45,,,
2016-01-26,2216,112,29,59,,46,,,
2016-01-27,2217,112,29,58,,46,,,
2016-01-28,2218,112,29,58,,46,,,
2016-01-29,2219,111,29,58,,47,,,
2016-01-30,2220,111,29,58,,47,,,
2016-01-31,2221,111,29,58,,47,,,
2016-02-01,2222,111,29,58,,47,,,
2016-02-02,2223,110,29,58,,47,,,
2016-02-03,2224,111,29,57,,47,,,
2016-02-04,2225,111,29,57,,47,,,
2016-02-05,2226,112,29,57,,47,,,
2016-02-06,2227,112,29,57,,47,,,
2016-02-07,2228,112,29,57,,47,,,
2016-02-08,2229,112,29,57,,47,,,
2016-02-09,2230,112,29,57,,47,,,
2016-02-10,2231,112,29,57,,47,,,
2016-02-11,2232,112,29,57,,47,,,
2016-02-12,2233,112,29,57,,47,,,
2016-02-13,2234,112,29,57,,47,,,
2016-02-14,2235,111,29,57,,47,,,
2016-02-15,2236,112,29,57,,47,,,
2016-02-16,2237,112,29,57,,47,,,
2016-02-17,2238,112,29,57,,47,,,
2016-02-18,2239,112,29,57,,47,,,
2016-02-19,2240,112,29,57,,47,,,
2016-02-20,2241,112,29,57,,47,,,
2016-02-21,2242,112,29,57,,47,,,
2016-02-22,2243,112,29,57,,47,,,
2016-02-23,2244,112,29,57,,47,,,
2016-02-24,2245,112,29,57,,47,,,
2016-02-25,2246,112,28,57,,45,,,
2016-02-26,2247,112,28,57,,45,,,
2016-02-27,2248,112,28,57,,45,,,
2016-02-28,2249,112,28,57,,45,,,
2016-02-29,2250,113,28,57,,45,,,
2016-03-01,2251,113,28,57,,45,,,
2016-03-02,2252,113,28,57,,45,,,
2016-03-03,2253,113,28,57,11,33,,,
2016-03-04,2254,113,28,57,11,33,,,
2016-03-05,2255,113,28,57,11,33,,,
2016-03-06,2256,113,28,57,11,33,,,
2016-03-07,2257,113,28,57,11,33,,,
2016-03-08,2258,113,28,57,11,33,,,
2016-03-09,2259,114,28,55,11,32,,,
2016-03-10,2260,114,28,55,11,32,,,
2016-03-11,2261,114,28,55,11,32,,,
2016-03-12,2262,114,28,55,11,32,,,
2016-03-13,2263,112,30,55,11,32,,,
2016-03-14,2264,114,26,55,11,32,,,
2016-03-15,2265,114,26,55,11,32,,,
2016-03-16,2266,114,26,55,11,32,,,
2016-03-17,2267,112,26,55,11,33,,,
2016-03-18,2268,112,26,55,11,34,,,
2016-03-19,2269,112,26,55,11,34,,,
2016-03-20,2270,112,26,55,11,34,,,
2016-03-21,2271,112,26,55,11,34,,,
2016-03-22,2272,112,26,53,11,34,,,
2016-03-23,2273,112,26,53,11,34,,,
2016-03-24,2274,113,26,53,11,34,,,
2016-03-25,2275,113,26,53,11,34,,,
2016-03-26,2276,113,26,53,11,34,,,
2016-03-27,2277,113,26,53,11,34,,,
2016-03-28,2278,111,25,53,12,34,,,
2016-03-29,2279,111,25,53,12,34,,,
2016-03-30,2280,110,24,52,12,34,,,
2016-03-31,2281,109,24,52,12,35,,,
2016-04-01,2282,109,24,52,12,35,,,
2016-04-02,2283,109,24,52,12,35,,,
2016-04-03,2284,108,24,52,12,35,,,
2016-04-04,2285,107,24,52,12,,37.0,,
2016-04-05,2286,107,24,52,12,,37.0,,
2016-04-06,2287,107,24,52,12,,37.0,,
2016-04-07,2288,107,24,52,12,,37.0,,
2016-04-08,2289,107,24,52,12,,37.0,,
2016-04-09,2290,107,24,52,12,,37.0,,
2016-04-10,2291,107,24,52,12,,37.0,,
2016-04-11,2292,107,24,52,12,,37.0,,
2016-04-12,2293,107,24,52,12,,37.0,,
2016-04-13,2294,104,24,52,12,,37.0,,
2016-04-14,2295,104,24,52,12,,37.0,,
2016-04-15,2296,104,24,52,12,,37.0,,
2016-04-16,2297,104,24,52,12,,37.0,,
2016-04-17,2298,104,24,52,12,,37.0,,
2016-04-18,2299,104,19,41,29,,37.0,,
2016-04-19,2300,104,19,41,29,,37.0,,
2016-04-20,2301,105,17,41,28,,,38.0,
2016-04-21,2302,104,17,41,28,,,38.0,
2016-04-22,2303,104,17,41,28,,,38.0,
2016-04-23,2304,104,17,41,28,,,38.0,
2016-04-24,2305,104,17,41,28,,,38.0,
2016-04-25,2306,105,17,41,28,,,38.0,
2016-04-26,2307,105,17,41,28,,,38.0,
2016-04-27,2308,105,17,41,29,,,38.0,
2016-04-28,2309,105,17,41,29,,,38.0,
2016-04-29,2310,105,17,41,29,,37.0,,
2016-04-30,2311,105,16,41,29,,37.0,,
2016-05-01,2312,106,16,41,29,,37.0,,
2016-05-02,2313,104,16,41,29,,37.0,,
2016-05-03,2314,108,16,41,29,,36.0,,
2016-05-04,2315,108,16,41,29,,37.0,,
2016-05-05,2316,108,16,41,29,,37.0,,
2016-05-06,2317,108,16,41,29,,37.0,,
2016-05-07,2318,108,16,41,29,,37.0,,
2016-05-08,2319,108,16,41,29,,37.0,,
2016-05-09,2320,108,16,41,29,,37.0,,
2016-05-10,2321,107,16,41,29,,37.0,,
2016-05-11,2322,107,16,41,29,,37.0,,
2016-05-12,2323,107,16,41,29,,38.0,,
2016-05-13,2324,107,16,41,29,,37.0,,
2016-05-14,2325,107,16,41,29,,37.0,,
2016-05-15,2326,107,16,41,29,,37.0,,
2016-05-16,2327,106,16,41,29,,37.0,,
2016-05-17,2328,107,16,41,29,,37.0,,
2016-05-18,2329,106,18,41,29,,37.0,,
2016-05-19,2330,106,18,41,29,,37.0,,
2016-05-20,2331,106,20,41,29,,37.0,,
2016-05-21,2332,106,20,41,29,,37.0,,
2016-05-22,2333,106,20,41,29,,37.0,,
2016-05-23,2334,106,20,41,29,,37.0,,
2016-05-24,2335,106,20,41,29,,37.0,,
2016-05-25,2336,106,20,41,29,,37.0,,
2016-05-26,2337,107,20,41,29,,35.0,,
2016-05-27,2338,107,21,41,29,,35.0,,
2016-05-28,2339,107,21,41,29,,35.0,,
2016-05-29,2340,107,21,41,29,,35.0,,
2016-05-30,2341,107,21,41,29,,35.0,,
2016-05-31,2342,107,21,41,29,,33.0,,
2016-06-01,2343,107,21,41,29,,33.0,,
2016-06-02,2344,107,21,41,29,,33.0,,
2016-06-03,2345,107,21,41,29,,33.0,,
2016-06-04,2346,107,21,41,29,,33.0,,
2016-06-05,2347,107,21,41,29,,33.0,,
2016-06-06,2348,109,27,52,8,,33.0,,
2016-06-07,2349,108,27,52,8,,33.0,,
2016-06-08,2350,109,27,52,8,,33.0,,
2016-06-09,2351,109,27,52,8,,33.0,,
2016-06-10,2352,109,27,52,8,,33.0,,
2016-06-11,2353,109,27,52,8,,33.0,,
2016-06-12,2354,109,27,52,8,,33.0,,
2016-06-13,2355,109,27,52,8,,33.0,,
2016-06-14,2356,109,27,52,8,,33.0,,
2016-06-15,2357,109,27,52,8,,33.0,,
2016-06-16,2358,109,27,51,8,,33.0,,
2016-06-17,2359,109,27,51,8,,33.0,,
2016-06-18,2360,110,27,51,8,,33.0,,
2016-06-19,2361,110,27,51,8,,33.0,,
2016-06-20,2362,109,27,51,8,,33.0,,
2016-06-21,2363,109,27,51,8,,32.0,,
2016-06-22,2364,109,27,51,8,,32.0,,
2016-06-23,2365,110,25,51,8,,32.0,,
2016-06-24,2366,110,25,51,8,,32.0,,
2016-06-25,2367,110,25,51,8,,32.0,,
2016-06-26,2368,110,25,51,8,,32.0,,
2016-06-27,2369,111,25,51,8,,32.0,,
2016-06-28,2370,111,25,51,8,,32.0,,
2016-06-29,2371,111,25,51,8,,32.0,,
2016-06-30,2372,108,25,50,8,,32.0,,
2016-07-01,2373,110,24,50,8,,32.0,,
2016-07-02,2374,110,24,50,8,,32.0,,
2016-07-03,2375,110,24,50,8,,32.0,,
2016-07-04,2376,110,24,50,8,,32.0,,
2016-07-05,2377,110,24,49,8,,32.0,,
2016-07-06,2378,109,28,45,8,,32.0,,
2016-07-07,2379,107,30,45,8,,32.0,,
2016-07-08,2380,107,30,44,8,,32.0,,
2016-07-09,2381,107,30,44,8,,32.0,,
2016-07-10,2382,107,30,44,8,,32.0,,
2016-07-11,2383,107,30,44,8,,32.0,,
2016-07-12,2384,107,30,44,8,,32.0,,
2016-07-13,2385,107,30,44,8,,32.0,,
2016-07-14,2386,107,30,43,8,,32.0,,
2016-07-15,2387,107,30,43,8,,32.0,,
2016-07-16,2388,107,30,43,8,,32.0,,
2016-07-17,2389,107,30,43,8,,32.0,,
2016-07-18,2390,107,30,43,8,,32.0,,
2016-07-19,2391,107,30,43,8,,32.0,,
2016-07-20,2392,107,30,42,8,,31.0,,
2016-07-21,2393,107,30,42,8,,31.0,,
2016-07-22,2394,107,30,42,8,,31.0,,
2016-07-23,2395,107,30,42,8,,31.0,,
2016-07-24,2396,107,30,42,8,,31.0,,
2016-07-25,2397,107,30,42,8,,31.0,,
2016-07-26,2398,106,30,42,8,,30.0,,
2016-07-27,2399,106,30,42,8,,30.0,,
2016-07-28,2400,106,30,41,8,,30.0,,
2016-07-29,2401,106,30,41,8,,30.0,,
2016-07-30,2402,106,30,41,8,,30.0,,
2016-07-31,2403,106,30,41,8,,30.0,,
2016-08-01,2404,106,30,41,8,,30.0,,
2016-08-02,2405,107,30,41,8,,30.0,,
2016-08-03,2406,107,30,41,8,,30.0,,
2016-08-04,2407,107,30,41,8,,30.0,,
2016-08-05,2408,107,30,41,8,,30.0,,
2016-08-06,2409,106,30,41,8,,30.0,,
2016-08-07,2410,106,30,41,8,,30.0,,
2016-08-08,2411,106,30,41,8,,30.0,,
2016-08-09,2412,105,30,41,8,,30.0,,
2016-08-10,2413,105,30,41,8,,30.0,,
2016-08-11,2414,105,30,41,8,,30.0,,
2016-08-12,2415,105,30,41,8,,30.0,,
2016-08-13,2416,105,30,41,8,,30.0,,
2016-08-14,2417,105,30,41,8,,30.0,,
2016-08-15,2418,105,30,41,8,,30.0,,
2016-08-16,2419,104,30,41,8,,30.0,,
2016-08-17,2420,104,30,41,8,,30.0,,
2016-08-18,2421,104,30,41,8,,30.0,,
2016-08-19,2422,105,27,41,8,,30.0,,
2016-08-20,2423,105,27,41,8,,30.0,,
2016-08-21,2424,105,27,41,8,,30.0,,
2016-08-22,2425,105,27,41,8,,30.0,,
2016-08-23,2426,105,27,41,8,,30.0,,
2016-08-24,2427,105,27,41,8,,30.0,,
2016-08-25,2428,105,27,41,8,,30.0,,
2016-08-26,2429,105,27,41,8,,30.0,,
2016-08-27,2430,105,27,41,8,,30.0,,
2016-08-28,2431,105,27,41,8,,30.0,,
2016-08-29,2432,106,25,41,8,,30.0,,
2016-08-30,2433,107,25,41,8,,30.0,,
2016-08-31,2434,107,25,41,8,,30.0,,
2016-09-01,2435,107,25,41,8,,30.0,,
2016-09-02,2436,107,25,41,8,,30.0,,
2016-09-03,2437,107,25,41,8,,30.0,,
2016-09-04,2438,107,25,41,8,,30.0,,
2016-09-05,2439,107,25,41,8,,30.0,,
2016-09-06,2440,107,25,41,8,,30.0,,
2016-09-07,2441,107,23,41,8,,30.0,,
2016-09-08,2442,107,23,41,8,,30.0,,
2016-09-09,2443,107,23,41,8,,30.0,,
2016-09-10,2444,107,23,41,8,,30.0,,
2016-09-11,2445,107,23,41,8,,30.0,,
2016-09-12,2446,109,23,41,8,,30.0,,
2016-09-13,2447,109,23,41,8,,30.0,,
2016-09-14,2448,111,30,31,8,,30.0,,
2016-09-15,2449,110,30,31,8,,30.0,,
2016-09-16,2450,113,30,31,8,,31.0,,
2016-09-17,2451,114,30,31,8,,31.0,,
2016-09-18,2452,114,30,31,8,,31.0,,
2016-09-19,2453,114,30,31,8,,31.0,,
2016-09-20,2454,115,28,31,8,,32.0,,
2016-09-21,2455,114,28,31,8,,32.0,,
2016-09-22,2456,114,28,31,8,,32.0,,
2016-09-23,2457,115,26,32,8,,32.0,,
2016-09-24,2458,115,26,32,8,,32.0,,
2016-09-25,2459,115,26,32,8,,32.0,,
2016-09-26,2460,115,26,32,8,,32.0,,
2016-09-27,2461,115,26,32,8,,32.0,,
2016-09-28,2462,115,26,32,8,,32.0,,
2016-09-29,2463,115,26,32,8,,31.0,,
2016-09-30,2464,115,26,32,8,,31.0,,
2016-10-01,2465,115,26,32,8,,31.0,,
2016-10-02,2466,115,26,32,8,,31.0,,
2016-10-03,2467,116,26,32,8,,31.0,,
2016-10-04,2468,116,26,32,8,,32.0,,
2016-10-05,2469,116,26,32,8,,32.0,,
2016-10-06,2470,116,26,32,8,,32.0,,
2016-10-07,2471,116,26,32,8,,32.0,,
2016-10-08,2472,116,26,32,8,,32.0,,
2016-10-09,2473,116,26,32,8,,32.0,,
2016-10-10,2474,115,26,30,8,,33.0,,
2016-10-11,2475,115,26,30,8,,33.0,,
2016-10-12,2476,115,26,30,8,,33.0,,
2016-10-13,2477,115,26,30,8,,33.0,,
2016-10-14,2478,115,26,30,8,,33.0,,
2016-10-15,2479,115,26,30,8,,33.0,,
2016-10-16,2480,115,26,30,8,,33.0,,
2016-10-17,2481,115,26,30,8,,32.0,,
2016-10-18,2482,116,26,30,8,,32.0,,
2016-10-19,2483,118,26,30,8,,32.0,,
2016-10-20,2484,117,26,30,8,,33.0,,
2016-10-21,2485,117,26,30,8,,33.0,,
2016-10-22,2486,117,26,30,8,,33.0,,
2016-10-23,2487,117,26,30,8,,33.0,,
2016-10-24,2488,117,26,30,8,,33.0,,
2016-10-25,2489,116,25,29,8,,33.0,,
2016-10-26,2490,115,25,29,8,,33.0,,
2016-10-27,2491,115,25,29,8,,33.0,,
2016-10-28,2492,115,25,29,8,,33.0,,
2016-10-29,2493,116,25,29,8,,33.0,,
2016-10-30,2494,116,25,29,8,,33.0,,
2016-10-31,2495,116,25,29,8,,33.0,,
2016-11-01,2496,116,25,29,8,,33.0,,
2016-11-02,2497,114,25,27,8,,34.0,,
2016-11-03,2498,114,25,27,8,,34.0,,
2016-11-04,2499,115,25,27,8,,33.0,,
2016-11-05,2500,115,25,27,8,,33.0,,
2016-11-06,2501,115,25,27,8,,33.0,,
2016-11-07,2502,115,25,27,8,,33.0,,
2016-11-08,2503,116,25,34,,,33.0,,
2016-11-09,2504,116,25,34,,,33.0,,
2016-11-10,2505,116,25,34,,,33.0,,
2016-11-11,2506,116,25,34,,,32.0,,
2016-11-12,2507,116,25,34,,,32.0,,
2016-11-13,2508,116,25,34,,,32.0,,
2016-11-14,2509,116,25,34,,,32.0,,
2016-11-15,2510,116,25,34,,,32.0,,
2016-11-16,2511,114,27,34,,,33.0,,
2016-11-17,2512,112,26,33,,,35.0,,
2016-11-18,2513,113,26,33,,,36.0,,
2016-11-19,2514,113,26,33,,,36.0,,
2016-11-20,2515,112,26,33,,,36.0,,
2016-11-21,2516,112,24,36,,,39.0,,
2016-11-22,2517,112,24,36,,,39.0,,
2016-11-23,2518,112,24,36,,,40.0,,
2016-11-24,2519,113,24,36,,,40.0,,
2016-11-25,2520,113,24,36,,,40.0,,
2016-11-26,2521,113,24,36,,,40.0,,
2016-11-27,2522,114,24,36,,,39.0,,
2016-11-28,2523,114,24,36,,,39.0,,
2016-11-29,2524,114,24,36,,,39.0,,
2016-11-30,2525,114,24,36,,,39.0,,
2016-12-01,2526,113,24,35,,,39.0,,
2016-12-02,2527,114,24,35,,,39.0,,
2016-12-03,2528,114,24,35,,,39.0,,
2016-12-04,2529,114,24,35,,,39.0,,
2016-12-05,2530,114,24,35,,,39.0,,
2016-12-06,2531,114,24,35,,,39.0,,
2016-12-07,2532,114,24,35,,,39.0,,
2016-12-08,2533,114,24,35,,,39.0,,
2016-12-09,2534,114,24,35,,,39.0,,
2016-12-10,2535,114,24,35,,,39.0,,
2016-12-11,2536,114,24,35,,,39.0,,
2016-12-12,2537,114,24,35,,,39.0,,
2016-12-13,2538,114,24,35,,,39.0,,
2016-12-14,2539,114,24,35,,,39.0,,
2016-12-15,2540,114,24,35,,,39.0,,
2016-12-16,2541,111,24,35,,,39.0,,
2016-12-17,2542,111,24,35,,,39.0,,
2016-12-18,2543,111,24,35,,,39.0,,
2016-12-19,2544,111,24,35,,,39.0,,
2016-12-20,2545,113,24,35,,,39.0,,
2016-12-21,2546,112,23,35,,,40.0,,
2016-12-22,2547,112,23,34,,,41.0,,
2016-12-23,2548,112,23,34,,,42.0,,
2016-12-24,2549,112,23,34,,,42.0,,
2016-12-25,2550,112,23,34,,,42.0,,
2016-12-26,2551,112,23,34,,,43.0,,
2016-12-27,2552,113,23,34,,,43.0,,
2016-12-28,2553,113,23,34,,,43.0,,
2016-12-29,2554,112,23,33,,,43.0,,
2016-12-30,2555,112,23,33,,,43.0,,
2016-12-31,2556,112,23,33,,,43.0,,
2017-01-01,2557,112,23,33,,,43.0,,
2017-01-02,2558,112,23,33,,,43.0,,
2017-01-03,2559,112,23,32,,,43.0,,
2017-01-04,2560,114,25,27,,,43.0,,
2017-01-05,2561,114,25,27,,,44.0,,
2017-01-06,2562,114,25,27,,,47.0,,
2017-01-07,2563,114,25,27,,,46.0,,
2017-01-08,2564,114,25,27,,,46.0,,
2017-01-09,2565,113,25,27,,,48.0,,
2017-01-10,2566,114,24,27,,,51.0,,
2017-01-11,2567,113,24,27,,,52.0,,
2017-01-12,2568,112,25,27,,,53.0,,
2017-01-13,2569,112,25,27,,,52.0,,
2017-01-14,2570,112,25,27,,,52.0,,
2017-01-15,2571,112,25,27,,,52.0,,
2017-01-16,2572,112,25,27,,,52.0,,
2017-01-17,2573,112,25,27,,,52.0,,
2017-01-18,2574,112,25,27,,,52.0,,
2017-01-19,2575,111,25,27,,,53.0,,
2017-01-20,2576,113,25,27,,,51.0,,
2017-01-21,2577,113,25,27,,,51.0,,
2017-01-22,2578,112,25,27,,,52.0,,
2017-01-23,2579,111,25,26,,,52.0,,
2017-01-24,2580,112,25,27,,,53.0,,
2017-01-25,2581,111,27,27,,,54.0,,
2017-01-26,2582,112,27,27,,,55.0,,
2017-01-27,2583,112,27,27,,,54.0,,
2017-01-28,2584,113,27,27,,,55.0,,
2017-01-29,2585,113,27,27,,,55.0,,
2017-01-30,2586,113,27,27,,,55.0,,
2017-01-31,2587,112,26,27,,,55.0,,
2017-02-01,2588,112,26,27,,,55.0,,
2017-02-02,2589,112,26,27,,,55.0,,
2017-02-03,2590,112,26,27,,,55.0,,
2017-02-04,2591,112,26,27,,,55.0,,
2017-02-05,2592,112,26,27,,,54.0,,
2017-02-06,2593,112,26,27,,,54.0,,
2017-02-07,2594,110,26,27,,,56.0,,
2017-02-08,2595,110,26,27,,,56.0,,
2017-02-09,2596,111,26,27,,,56.0,,
2017-02-10,2597,111,26,27,,,57.0,,
2017-02-11,2598,111,26,27,,,57.0,,
2017-02-12,2599,111,26,27,,,57.0,,
2017-02-13,2600,113,24,27,,,57.0,,
2017-02-14,2601,114,24,26,,,56.0,,
2017-02-15,2602,114,24,26,,,56.0,,
2017-02-16,2603,114,24,26,,,56.0,,
2017-02-17,2604,114,24,26,,,56.0,,
2017-02-18,2605,113,24,26,,,57.0,,
2017-02-19,2606,113,24,26,,,57.0,,
2017-02-20,2607,113,24,26,,,57.0,,
2017-02-21,2608,110,24,31,,,57.0,,
2017-02-22,2609,110,24,31,,,58.0,,
2017-02-23,2610,111,24,31,,,58.0,,
2017-02-24,2611,111,24,31,,,60.0,,
2017-02-25,2612,111,24,31,,,59.0,,
2017-02-26,2613,111,21,35,,,59.0,,
2017-02-27,2614,111,21,35,,,59.0,,
2017-02-28,2615,112,21,36,,57,,,
2017-03-01,2616,112,21,36,,57,,,
2017-03-02,2617,112,20,39,,57,,,
2017-03-03,2618,114,20,39,,57,,,
2017-03-04,2619,114,20,39,,57,,,
2017-03-05,2620,113,20,39,,57,,,
2017-03-06,2621,115,20,39,,56,,,
2017-03-07,2622,115,20,39,,56,,,
2017-03-08,2623,115,20,39,,57,,,
2017-03-09,2624,114,20,40,,58,,,
2017-03-10,2625,115,20,43,,59,,,
2017-03-11,2626,115,20,43,,59,,,
2017-03-12,2627,115,20,43,,59,,,
2017-03-13,2628,118,20,42,,59,,,
2017-03-14,2629,118,23,38,,59,,,
2017-03-15,2630,118,23,38,,60,,,
2017-03-16,2631,118,23,38,,60,,,
2017-03-17,2632,118,23,38,,60,,,
2017-03-18,2633,118,23,38,,60,,,
2017-03-19,2634,117,23,38,,60,,,
2017-03-20,2635,117,23,38,,60,,,
2017-03-21,2636,117,23,38,,60,,,
2017-03-22,2637,119,23,38,,59,,,
2017-03-23,2638,119,23,38,,59,,,
2017-03-24,2639,119,23,38,,59,,,
2017-03-25,2640,117,23,38,,61,,,
2017-03-26,2641,118,23,38,,61,,,
2017-03-27,2642,118,23,38,,61,,,
2017-03-28,2643,119,23,38,,60,,,
2017-03-29,2644,119,23,38,,60,,,
2017-03-30,2645,121,23,38,,60,,,
2017-03-31,2646,120,23,38,,60,,,
2017-04-01,2647,120,23,38,,60,,,
2017-04-02,2648,120,23,38,,60,,,
2017-04-03,2649,120,23,38,,60,,,
2017-04-04,2650,121,21,38,,60,,,
2017-04-05,2651,119,24,38,,60,,,
2017-04-06,2652,119,24,38,,60,,,
2017-04-07,2653,121,24,37,,60,,,
2017-04-08,2654,121,24,37,,60,,,
2017-04-09,2655,121,24,37,,59,,,
2017-04-10,2656,121,24,37,,59,,,
2017-04-11,2657,121,24,37,,59,,,
2017-04-12,2658,121,24,37,,59,,,
2017-04-13,2659,121,24,37,,59,,,
2017-04-14,2660,121,22,37,,59,,,
2017-04-15,2661,121,22,37,,59,,,
2017-04-16,2662,121,22,37,,59,,,
2017-04-17,2663,122,22,36,,58,,,
2017-04-18,2664,123,22,36,,58,,,
2017-04-19,2665,122,20,40,,58,,,
2017-04-20,2666,121,18,43,,58,,,
2017-04-21,2667,121,18,43,,58,,,
2017-04-22,2668,121,18,43,,58,,,
2017-04-23,2669,122,16,43,,58,,,
2017-04-24,2670,123,16,43,,58,,,
2017-04-25,2671,123,16,43,,58,,,
2017-04-26,2672,123,16,43,,58,,,
2017-04-27,2673,123,16,43,,58,,,
2017-04-28,2674,122,16,43,,58,,,
2017-04-29,2675,122,16,43,,58,,,
2017-04-30,2676,120,16,43,,58,,,
2017-05-01,2677,120,16,43,,58,,,
2017-05-02,2678,119,18,43,,58,,,
2017-05-03,2679,119,18,43,,58,,,
2017-05-04,2680,120,18,43,,58,,,
2017-05-05,2681,121,16,43,,58,,,
2017-05-06,2682,121,16,43,,58,,,
