,day_counter,0,1,2,3,4
2011-06-05,520,239,3,,,
2011-06-06,521,240,3,,,
2011-06-07,522,241,2,,,
2011-06-08,523,241,2,,,
2011-06-09,524,242,,,,
2011-06-10,525,243,,,,
2011-06-11,526,243,,,,
2011-06-12,527,243,,,,
2011-06-13,528,243,,,,
2011-06-14,529,243,,,,
2011-06-15,530,244,,,,
2011-06-16,531,245,,,,
2011-06-17,532,245,,,,
2011-06-18,533,246,,,,
2011-06-19,534,246,,,,
2011-06-20,535,247,,,,
2011-06-21,536,250,,,,
2011-06-22,537,250,,,,
2011-06-23,538,250,,,,
2011-06-24,539,250,,,,
2011-06-25,540,250,,,,
2011-06-26,541,250,,,,
2011-06-27,542,250,,,,
2011-06-28,543,252,,,,
2011-06-29,544,253,,,,
2011-06-30,545,253,,,,
2011-07-01,546,253,,,,
2011-07-02,547,254,,,,
2011-07-03,548,254,,,,
2011-07-04,549,254,,,,
2011-07-05,550,254,,,,
2011-07-06,551,252,2,,,
2011-07-07,552,252,2,,,
2011-07-08,553,252,2,,,
2011-07-09,554,252,2,,,
2011-07-10,555,252,2,,,
2011-07-11,556,252,2,,,
2011-07-12,557,251,2,,,
2011-07-13,558,252,2,,,
2011-07-14,559,252,2,,,
2011-07-15,560,254,,,,
2011-07-16,561,256,,,,
2011-07-17,562,256,,,,
2011-07-18,563,257,,,,
2011-07-19,564,259,,,,
2011-07-20,565,259,,,,
2011-07-21,566,259,,,,
2011-07-22,567,259,,,,
2011-07-23,568,259,,,,
2011-07-24,569,261,,,,
2011-07-25,570,262,,,,
2011-07-26,571,261,2,,,
2011-07-27,572,261,2,,,
2011-07-28,573,261,2,,,
2011-07-29,574,263,2,,,
2011-07-30,575,263,2,,,
2011-07-31,576,263,2,,,
2011-08-01,577,263,2,,,
2011-08-02,578,263,2,,,
2011-08-03,579,263,2,,,
2011-08-04,580,263,2,,,
2011-08-05,581,263,2,,,
2011-08-06,582,263,2,,,
2011-08-07,583,263,2,,,
2011-08-08,584,263,2,,,
2011-08-09,585,263,2,,,
2011-08-10,586,263,2,,,
2011-08-11,587,264,,,,
2011-08-12,588,264,,,,
2011-08-13,589,264,,,,
2011-08-14,590,264,,,,
2011-08-15,591,264,,,,
2011-08-16,592,263,,,,
2011-08-17,593,264,,,,
2011-08-18,594,264,,,,
2011-08-19,595,263,2,,,
2011-08-20,596,263,2,,,
2011-08-21,597,265,2,,,
2011-08-22,598,265,2,,,
2011-08-23,599,265,2,,,
2011-08-24,600,266,2,,,
2011-08-25,601,266,2,,,
2011-08-26,602,267,2,,,
2011-08-27,603,268,2,,,
2011-08-28,604,268,2,,,
2011-08-29,605,269,2,,,
2011-08-30,606,270,2,,,
2011-08-31,607,270,2,,,
