date,time,bug_id,degree,depth,severity,votes,comment_count,day_counter
2019-06-02 00:00:00.000000,2019-06-01 17:49:56.788680,1553342,1,1,3,0,4,3439
2019-06-04 00:00:00.000000,2019-06-04 01:16:25.838204,1330467,1,1,3,0,54,3441
2019-06-04 00:00:00.000000,2019-06-04 10:01:31.304348,1553498,1,1,3,0,4,3441
2019-06-05 00:00:00.000000,2019-06-05 05:10:02.608696,1555737,1,1,3,0,5,3442
2019-06-07 00:00:00.000000,2019-06-07 05:01:46.956522,1555084,1,1,3,0,5,3444
2019-06-07 00:00:00.000000,2019-06-07 13:09:36.521739,1555438,1,1,3,0,7,3444
2019-06-07 00:00:00.000000,2019-06-07 10:50:31.304348,1554700,1,1,3,0,4,3444
2019-06-11 00:00:00.000000,2019-06-09 01:00:46.956522,1555135,1,1,3,0,5,3448
2019-06-11 00:00:00.000000,2019-06-08 09:46:30.867180,1519209,1,1,3,0,11,3448
2019-06-13 00:00:00.000000,2019-06-13 18:05:02.608696,1555738,1,1,3,0,6,3450
2019-06-15 00:00:00.000000,2019-06-14 14:57:13.043478,1557748,1,1,3,0,8,3452
2019-06-18 00:00:00.000000,2019-06-16 00:00:26.086957,1555963,1,1,3,0,4,3455
2019-06-18 00:00:00.000000,2019-06-18 13:48:07.826087,1559225,1,1,3,0,6,3455
2019-06-20 00:00:00.000000,2019-06-20 01:52:46.956522,1555118,1,1,3,0,5,3457
2019-06-21 00:00:00.000000,2019-06-21 01:21:28.695652,1557458,1,1,3,0,8,3458
2019-06-24 00:00:00.000000,2019-06-24 02:42:13.043478,1557766,1,1,3,0,5,3461
2019-06-24 00:00:00.000000,2019-06-24 15:54:39.130435,1560138,1,1,3,0,1,3461
2019-06-26 00:00:00.000000,2019-06-26 12:00:18.260870,1560555,1,1,3,0,5,3463
2019-06-26 00:00:00.000000,2019-06-26 19:49:52.173913,1561118,2,2,3,0,5,3463
2019-06-29 00:00:00.000000,2019-06-28 16:34:23.478261,1560414,1,1,3,0,3,3466
2019-07-01 00:00:00.000000,2019-06-30 17:59:46.956522,1560513,1,1,3,0,13,3468
2019-07-02 00:00:00.000000,2019-07-01 18:51:02.608696,1555739,1,1,3,0,6,3469
2019-07-04 00:00:00.000000,2019-07-04 03:19:00.000000,1561716,1,1,3,0,5,3471
2019-07-05 00:00:00.000000,2019-07-04 21:08:31.304348,1560538,1,1,3,1,14,3472
2019-07-05 00:00:00.000000,2019-07-05 21:26:05.217391,1563701,1,1,3,0,4,3472
2019-07-08 00:00:00.000000,2019-07-06 07:54:23.478261,1560594,1,1,3,0,5,3475
2019-07-08 00:00:00.000000,2019-07-08 07:57:28.695652,1563199,1,1,3,1,4,3475
2019-07-10 00:00:00.000000,2019-07-10 04:55:46.956522,1563866,1,1,3,0,8,3477
2019-07-15 00:00:00.000000,2019-07-14 03:39:14.432482,1563355,1,1,3,0,10,3482
2019-07-15 00:00:00.000000,2019-07-15 16:01:04.207936,1561443,1,1,3,0,5,3482
2019-07-16 00:00:00.000000,2019-07-15 23:21:05.217391,1565265,1,1,3,0,5,3483
2019-07-16 00:00:00.000000,2019-07-16 00:58:33.913043,1565638,1,1,3,0,5,3483
2019-07-17 00:00:00.000000,2019-07-17 03:50:05.217391,1565266,1,1,3,0,5,3484
2019-07-17 00:00:00.000000,2019-07-17 03:50:05.217391,1565090,1,1,3,0,7,3484
2019-07-17 00:00:00.000000,2019-07-17 17:27:33.913043,1563751,1,1,3,0,4,3484
2019-07-19 00:00:00.000000,2019-07-19 09:52:49.565217,1566797,1,1,3,0,8,3486
2019-07-20 00:00:00.000000,2019-07-19 19:01:28.695652,1555627,0,0,4,1,17,3487
2019-07-23 00:00:00.000000,2019-07-22 03:44:20.869565,1567561,1,1,3,1,20,3490
2019-07-25 00:00:00.000000,2019-07-24 23:08:46.956522,1568187,1,1,3,0,4,3492
2019-07-29 00:00:00.000000,2019-07-29 01:52:46.956522,1560513,2,3,3,0,13,3496
2019-07-31 00:00:00.000000,2019-07-30 23:32:49.565217,1566797,2,2,3,0,8,3498
2019-08-01 00:00:00.000000,2019-08-01 02:22:33.913043,1569737,1,1,3,1,4,3499
2019-08-03 00:00:00.000000,2019-08-03 04:48:00.055368,673772,0,0,3,1,1,3501
2019-08-03 00:00:00.000000,2019-08-02 16:57:44.347826,1567161,1,1,3,0,16,3501
2019-08-05 00:00:00.000000,2019-08-03 22:59:36.521739,1570973,1,1,3,1,8,3503
2019-08-06 00:00:00.000000,2019-08-06 00:33:31.304348,1560538,1,1,3,1,14,3504
2019-08-07 00:00:00.000000,2019-08-07 03:07:20.869565,1567561,2,2,3,1,20,3505
2019-08-09 00:00:00.000000,2019-08-08 13:53:26.086957,1568972,1,1,3,0,11,3507
2019-08-09 00:00:00.000000,2019-08-09 19:34:07.826087,1571831,1,1,3,0,9,3507
2019-08-10 00:00:00.000000,2019-08-10 01:18:02.608696,1571427,1,1,3,0,7,3508
2019-08-13 00:00:00.000000,2019-08-13 01:20:50.772070,1568974,1,1,3,1,15,3511
2019-08-15 00:00:00.000000,2019-08-15 17:45:28.219010,1571710,1,1,3,0,26,3513
2019-08-16 00:00:00.000000,2019-08-16 11:15:07.826087,1572278,2,2,3,0,4,3514
2019-08-17 00:00:00.000000,2019-08-17 21:23:57.391304,1573276,0,0,5,0,25,3515
2019-08-19 00:00:00.000000,2019-08-18 10:57:36.521739,1573140,1,2,3,0,14,3517
2019-08-20 00:00:00.000000,2019-08-20 06:13:44.347826,1573502,1,2,3,0,5,3518
2019-08-21 00:00:00.000000,2019-08-21 05:00:15.652174,1572085,1,2,3,0,5,3519
2019-08-22 00:00:00.000000,2019-08-22 03:27:20.869565,1568261,1,2,3,1,6,3520
2019-08-22 00:00:00.000000,2019-08-21 20:21:33.913043,1570635,1,2,3,0,4,3520
2019-08-22 00:00:00.000000,2019-08-22 07:04:31.304348,1575078,1,2,3,0,7,3520
2019-08-26 00:00:00.000000,2019-08-23 06:33:13.043478,1572848,1,2,3,0,4,3524
2019-08-26 00:00:00.000000,2019-08-26 12:16:12.179934,1575276,1,2,3,0,6,3524
