,day_counter,0,1,2,3,4
2011-09-19,626,114,,,,
2011-09-20,627,116,,,,
2011-09-21,628,118,,,,
2011-09-22,629,118,,,,
2011-09-23,630,119,,,,
2011-09-24,631,119,,,,
2011-09-25,632,119,,,,
2011-09-26,633,117,,,,
2011-09-27,634,118,,,,
2011-09-28,635,118,,,,
2011-09-29,636,118,,,,
2011-09-30,637,119,,,,
2011-10-01,638,119,,,,
2011-10-02,639,119,,,,
2011-10-03,640,119,,,,
2011-10-04,641,118,,,,
2011-10-05,642,118,,,,
2011-10-06,643,118,,,,
2011-10-07,644,118,,,,
2011-10-08,645,118,,,,
2011-10-09,646,118,,,,
2011-10-10,647,118,,,,
2011-10-11,648,117,,,,
2011-10-12,649,117,,,,
2011-10-13,650,117,,,,
2011-10-14,651,117,,,,
2011-10-15,652,117,,,,
2011-10-16,653,117,,,,
2011-10-17,654,117,,,,
2011-10-18,655,117,,,,
2011-10-19,656,117,,,,
2011-10-20,657,117,,,,
2011-10-21,658,116,,,,
2011-10-22,659,116,,,,
2011-10-23,660,116,,,,
2011-10-24,661,116,,,,
2011-10-25,662,116,,,,
2011-10-26,663,116,,,,
2011-10-27,664,114,,,,
2011-10-28,665,114,,,,
2011-10-29,666,114,,,,
2011-10-30,667,114,,,,
2011-10-31,668,112,2,,,
2011-11-01,669,113,2,,,
2011-11-02,670,113,2,,,
2011-11-03,671,113,2,,,
2011-11-04,672,113,2,,,
2011-11-05,673,113,2,,,
2011-11-06,674,113,2,,,
2011-11-07,675,112,2,,,
2011-11-08,676,112,2,,,
2011-11-09,677,112,2,,,
2011-11-10,678,112,2,,,
2011-11-11,679,111,2,,,
2011-11-12,680,111,2,,,
2011-11-13,681,111,2,,,
2011-11-14,682,113,2,,,
2011-11-15,683,113,2,,,
2011-11-16,684,116,,,,
2011-11-17,685,116,,,,
2011-11-18,686,116,,,,
2011-11-19,687,116,,,,
2011-11-20,688,116,,,,
2011-11-21,689,116,,,,
2011-11-22,690,117,,,,
2011-11-23,691,117,,,,
2011-11-24,692,117,,,,
2011-11-25,693,116,,,,
2011-11-26,694,116,,,,
2011-11-27,695,115,,,,
2011-11-28,696,116,,,,
2011-11-29,697,116,,,,
2011-11-30,698,116,,,,
2011-12-01,699,116,,,,
2011-12-02,700,116,,,,
2011-12-03,701,116,,,,
2011-12-04,702,116,,,,
2011-12-05,703,117,,,,
2011-12-06,704,116,,,,
2011-12-07,705,116,,,,
2011-12-08,706,116,,,,
2011-12-09,707,118,,,,
2011-12-10,708,119,,,,
2011-12-11,709,120,,,,
2011-12-12,710,121,,,,
2011-12-13,711,121,,,,
2011-12-14,712,121,,,,
2011-12-15,713,121,,,,
2011-12-16,714,120,,,,
2011-12-17,715,120,,,,
