,day_counter,0,1,2,3,4
2011-06-20,535,188,,,,
2011-06-21,536,191,,,,
2011-06-22,537,191,,,,
2011-06-23,538,191,,,,
2011-06-24,539,191,,,,
2011-06-25,540,191,,,,
2011-06-26,541,191,,,,
2011-06-27,542,191,,,,
2011-06-28,543,192,,,,
2011-06-29,544,192,,,,
2011-06-30,545,192,,,,
2011-07-01,546,192,,,,
2011-07-02,547,192,,,,
2011-07-03,548,191,,,,
2011-07-04,549,191,,,,
2011-07-05,550,191,,,,
2011-07-06,551,188,2,,,
2011-07-07,552,188,2,,,
2011-07-08,553,188,2,,,
2011-07-09,554,188,2,,,
2011-07-10,555,188,2,,,
2011-07-11,556,188,2,,,
2011-07-12,557,188,2,,,
2011-07-13,558,187,2,,,
2011-07-14,559,187,2,,,
2011-07-15,560,187,2,,,
2011-07-16,561,189,,,,
2011-07-17,562,189,,,,
2011-07-18,563,190,,,,
2011-07-19,564,192,,,,
2011-07-20,565,192,,,,
2011-07-21,566,192,,,,
2011-07-22,567,192,,,,
2011-07-23,568,192,,,,
2011-07-24,569,193,,,,
2011-07-25,570,194,,,,
2011-07-26,571,193,2,,,
2011-07-27,572,193,2,,,
2011-07-28,573,193,2,,,
2011-07-29,574,195,2,,,
2011-07-30,575,195,2,,,
2011-07-31,576,195,2,,,
2011-08-01,577,195,2,,,
2011-08-02,578,195,2,,,
2011-08-03,579,195,2,,,
2011-08-04,580,195,2,,,
2011-08-05,581,195,2,,,
2011-08-06,582,195,2,,,
2011-08-07,583,195,2,,,
2011-08-08,584,195,2,,,
2011-08-09,585,195,2,,,
2011-08-10,586,195,2,,,
2011-08-11,587,195,,,,
2011-08-12,588,195,,,,
2011-08-13,589,195,,,,
2011-08-14,590,195,,,,
2011-08-15,591,195,,,,
2011-08-16,592,193,,,,
2011-08-17,593,193,,,,
2011-08-18,594,192,,,,
2011-08-19,595,193,,,,
2011-08-20,596,193,,,,
2011-08-21,597,195,,,,
2011-08-22,598,195,,,,
2011-08-23,599,195,,,,
2011-08-24,600,197,,,,
2011-08-25,601,197,,,,
2011-08-26,602,197,2,,,
2011-08-27,603,199,2,,,
2011-08-28,604,199,2,,,
2011-08-29,605,200,2,,,
2011-08-30,606,201,2,,,
2011-08-31,607,200,2,,,
2011-09-01,608,199,3,,,
2011-09-02,609,198,3,,,
2011-09-03,610,198,3,,,
2011-09-04,611,199,3,,,
2011-09-05,612,199,3,,,
2011-09-06,613,199,3,,,
2011-09-07,614,199,3,,,
2011-09-08,615,200,3,,,
2011-09-09,616,201,3,,,
2011-09-10,617,202,3,,,
2011-09-11,618,203,2,,,
2011-09-12,619,203,2,,,
2011-09-13,620,203,2,,,
2011-09-14,621,205,,,,
2011-09-15,622,205,,,,
2011-09-16,623,205,,,,
2011-09-17,624,205,,,,
2011-09-18,625,205,,,,
2011-09-19,626,204,,,,
2011-09-20,627,205,,,,
2011-09-21,628,205,2,,,
2011-09-22,629,204,2,,,
2011-09-23,630,207,,,,
2011-09-24,631,207,,,,
2011-09-25,632,207,,,,
2011-09-26,633,207,,,,
2011-09-27,634,208,,,,
2011-09-28,635,208,,,,
2011-09-29,636,208,,,,
2011-09-30,637,210,,,,
2011-10-01,638,210,,,,
2011-10-02,639,210,,,,
2011-10-03,640,210,,,,
2011-10-04,641,209,,,,
2011-10-05,642,209,,,,
2011-10-06,643,209,,,,
2011-10-07,644,209,,,,
2011-10-08,645,209,,,,
2011-10-09,646,209,,,,
2011-10-10,647,209,,,,
2011-10-11,648,208,,,,
2011-10-12,649,208,,,,
2011-10-13,650,208,,,,
2011-10-14,651,208,,,,
2011-10-15,652,208,,,,
2011-10-16,653,208,,,,
2011-10-17,654,208,,,,
2011-10-18,655,208,,,,
2011-10-19,656,208,,,,
2011-10-20,657,208,,,,
2011-10-21,658,207,,,,
2011-10-22,659,206,,,,
2011-10-23,660,206,,,,
2011-10-24,661,206,,,,
2011-10-25,662,206,,,,
2011-10-26,663,206,,,,
2011-10-27,664,205,,,,
2011-10-28,665,205,,,,
2011-10-29,666,205,,,,
2011-10-30,667,205,,,,
2011-10-31,668,202,2,,,
2011-11-01,669,202,2,,,
2011-11-02,670,202,2,,,
2011-11-03,671,202,2,,,
2011-11-04,672,203,2,,,
2011-11-05,673,203,2,,,
2011-11-06,674,203,2,,,
2011-11-07,675,203,2,,,
2011-11-08,676,203,2,,,
2011-11-09,677,203,2,,,
2011-11-10,678,203,2,,,
2011-11-11,679,204,,,,
2011-11-12,680,204,,,,
2011-11-13,681,204,,,,
2011-11-14,682,205,,,,
2011-11-15,683,205,,,,
2011-11-16,684,207,,,,
2011-11-17,685,206,,,,
2011-11-18,686,206,,,,
2011-11-19,687,206,,,,
2011-11-20,688,206,,,,
2011-11-21,689,206,,,,
2011-11-22,690,208,,,,
2011-11-23,691,208,,,,
2011-11-24,692,207,,,,
2011-11-25,693,207,,,,
2011-11-26,694,207,,,,
2011-11-27,695,207,,,,
2011-11-28,696,208,,,,
2011-11-29,697,208,,,,
2011-11-30,698,207,,,,
2011-12-01,699,206,,,,
2011-12-02,700,206,,,,
2011-12-03,701,206,,,,
2011-12-04,702,206,,,,
2011-12-05,703,206,,,,
2011-12-06,704,206,,,,
2011-12-07,705,208,,,,
2011-12-08,706,208,,,,
2011-12-09,707,211,,,,
2011-12-10,708,211,,,,
2011-12-11,709,212,,,,
2011-12-12,710,213,,,,
2011-12-13,711,213,,,,
2011-12-14,712,213,,,,
2011-12-15,713,213,,,,
2011-12-16,714,213,,,,
2011-12-17,715,213,,,,
2011-12-18,716,212,2,,,
2011-12-19,717,212,2,,,
2011-12-20,718,214,2,,,
2011-12-21,719,214,2,,,
2011-12-22,720,214,2,,,
2011-12-23,721,214,2,,,
2011-12-24,722,214,2,,,
2011-12-25,723,215,2,,,
2011-12-26,724,215,2,,,
2011-12-27,725,215,2,,,
2011-12-28,726,215,2,,,
2011-12-29,727,215,2,,,
2011-12-30,728,215,2,,,
2011-12-31,729,215,2,,,
2012-01-01,730,214,2,,,
2012-01-02,731,214,2,,,
2012-01-03,732,214,2,,,
2012-01-04,733,214,2,,,
2012-01-05,734,214,2,,,
2012-01-06,735,214,2,,,
2012-01-07,736,214,2,,,
2012-01-08,737,214,2,,,
2012-01-09,738,214,2,,,
2012-01-10,739,216,,,,
2012-01-11,740,216,,,,
2012-01-12,741,216,,,,
2012-01-13,742,216,,,,
2012-01-14,743,216,,,,
2012-01-15,744,216,,,,
2012-01-16,745,216,,,,
2012-01-17,746,216,,,,
